time,open,high,low,close,tick_volume
1770912000,5075.46,5077.84,5039.55,5044.53,33033
1770915600,5044.52,5074.86,5039.87,5060.59,31703
1770919200,5060.65,5068.27,4878.62,4954.74,48864
1770922800,4954.72,4982.9,4939.58,4941.12,43071
1770926400,4941.07,4952.23,4906.57,4935.71,41188
1770930000,4935.72,4958.13,4928.62,4945.61,34939
1770933600,4945.63,4948.51,4911.17,4914.94,35833
1770937200,4915.41,4926.83,4911.93,4922.08,17813
1770944400,4926.66,4928.57,4888.04,4920.19,25622
1770948000,4920.19,4948.56,4913.78,4928.14,27621
1770951600,4928.14,4988.82,4927.27,4980.91,33551
1770955200,4980.91,4991.42,4972.24,4988.46,25496
1770958800,4988.49,4989.39,4973.84,4981.46,19942
1770962400,4981.46,4997.27,4973.02,4976.72,17071
1770966000,4976.73,4986.5,4945.04,4946.32,24000
1770969600,4946.41,4968.78,4946.19,4967.26,28236
1770973200,4967.22,4982.8,4951.22,4975.01,24428
1770976800,4975.03,4989.64,4971.46,4982.64,24754
1770980400,4982.66,4982.73,4961.51,4970.35,18293
1770984000,4970.34,4980.71,4947.27,4950.22,18546
1770987600,4950.25,4955.5,4933.82,4954.01,23773
1770991200,4953.74,4974.05,4952.31,4969.53,21444
1770994800,4969.56,4999.66,4957.76,4987.12,30036
1770998400,4987.13,5010.98,4964.43,4995.53,37785
1771002000,4996.84,5020.54,4974.16,4976.85,41599
1771005600,4976.82,5033.76,4975.83,5007.91,34965
1771009200,5007.95,5029.29,5006.02,5021.06,28048
1771012800,5021.06,5035.49,5015.54,5031.26,26594
1771016400,5031.3,5046.11,5023.69,5023.74,25491
1771020000,5023.8,5034.73,5021.71,5032.55,28581
1771023600,5032.53,5046.13,5029.8,5043.31,12027
1771203600,5034.49,5035.67,5009.59,5020.07,25702
1771207200,5020.06,5022.87,5000.32,5015.64,20529
1771210800,5015.63,5031.15,5007.08,5028.93,18950
1771214400,5028.93,5031.19,4992.37,4994.78,20696
1771218000,4994.78,5000.08,4976.25,4987.56,20020
1771221600,4987.55,4992.23,4973.26,4977.77,18761
1771225200,4977.83,4990.7,4965.37,4990.65,17123
1771228800,4990.65,5003.14,4984.85,4994.93,15907
1771232400,4994.91,5010.07,4989.08,5007.32,15528
1771236000,5007.32,5013.42,4995.81,5008.12,18735
1771239600,5008.13,5017.21,5008.01,5013.54,15030
1771243200,5013.56,5017.3,5000.48,5006.13,15596
1771246800,5006.14,5008.11,4999.04,5004.42,12825
1771250400,5004.43,5008.11,4993.08,5002.03,16090
1771254000,5001.98,5003.79,4989.84,4997.31,16121
1771257600,4997.31,4999.6,4981.81,4988.39,19623
1771261200,4988.39,4988.39,4969.11,4979.71,20457
1771264800,4979.71,4990.46,4973.2,4988.18,18248
1771268400,4988.16,4996.08,4988.14,4991.7,12374
1771272000,4991.7,4997.74,4988.68,4994.64,14359
1771275600,4994.64,4996.42,4990.6,4993.27,7461
1771290000,4995.71,5000.87,4985.31,4989.82,15392
1771293600,4989.82,4991.41,4932.22,4935.86,22566
1771297200,4935.9,4963.93,4922.97,4957.82,26216
1771300800,4957.74,4971.33,4954.58,4967.14,17980
1771304400,4967.14,4970.16,4950.12,4956.89,18687
1771308000,4956.88,4960.25,4946.78,4952.86,14462
1771311600,4952.87,4954.28,4859.18,4888.91,32134
1771315200,4888.91,4914.33,4886.73,4910.45,21848
1771318800,4910.45,4922.26,4904.04,4917.16,20929
1771322400,4917.18,4930.37,4916.59,4920.87,21942
1771326000,4920.86,4932.66,4913.37,4926.02,20363
1771329600,4926.02,4939.44,4907.67,4913.24,19999
1771333200,4913.25,4930.92,4913.23,4929.4,18631
1771336800,4929.39,4944.39,4928.38,4932.14,20238
1771340400,4932.1,4933.39,4870.22,4870.79,29255
1771344000,4870.71,4907.25,4842.2,4863.71,41103
1771347600,4862.95,4882.49,4849.22,4878.63,42279
1771351200,4878.61,4893.62,4868.6,4869.32,36742
1771354800,4869.22,4871.4,4850.38,4865.18,33280
1771358400,4865.18,4910.57,4862.56,4899.05,31687
1771362000,4899.06,4901.05,4876.67,4880.36,28602
1771365600,4880.34,4884.16,4873.36,4878.03,28927
1771369200,4877.93,4886.89,4875.19,4878.15,11845
1771376400,4879.99,4884.49,4854.29,4859.18,20520
1771380000,4859.18,4883.13,4858.44,4874.91,21621
1771383600,4874.9,4892.75,4874.57,4890.02,19712
1771387200,4890.05,4907.41,4886.61,4905.44,15079
1771390800,4905.44,4922.16,4904.33,4920.81,14921
1771394400,4920.81,4940.42,4918.36,4934.23,15293
1771398000,4934.24,4939.87,4930.05,4933.45,12735
1771401600,4933.45,4936.14,4925.23,4930.88,15065
1771405200,4930.89,4942.31,4929.24,4930.34,14351
1771408800,4930.33,4932.36,4916.72,4917.22,16290
1771412400,4917.24,4923.12,4913.05,4917.34,16431
1771416000,4917.36,4924.57,4909.49,4914.51,18774
1771419600,4914.52,4917.68,4906.46,4913.09,14717
1771423200,4913.09,4947.22,4912.17,4943.12,20197
1771426800,4943.27,4969.04,4943.17,4954.47,25820
1771430400,4954.46,4994.22,4952.42,4991.8,31687
1771434000,4991.73,5008.97,4991.65,4998.07,31595
1771437600,4998.07,5010.95,4991.5,5000.43,28227
1771441200,5000.53,5001.68,4993.55,4999.32,22625
1771444800,4999.33,5003.32,4980.68,4987.39,27386
1771448400,4987.41,4995.43,4973.0,4980.67,29094
1771452000,4980.58,4987.62,4975.59,4984.99,26618
1771455600,4984.95,4986.42,4976.05,4976.35,8843
1771462800,4977.82,4988.79,4961.39,4976.07,18418
1771466400,4976.08,4976.39,4960.69,4961.37,17957
1771470000,4961.37,4975.68,4960.71,4973.11,16235
1771473600,4973.07,4977.42,4965.82,4968.22,13946
1771477200,4968.18,4983.48,4966.39,4981.67,14071
1771480800,4981.67,4985.5,4976.94,4984.31,11985
1771484400,4984.31,4998.66,4984.3,4996.98,12224
1771488000,4996.98,5020.01,4996.69,5018.38,14971
1771491600,5018.38,5021.72,5008.96,5010.35,15122
1771495200,5010.32,5021.95,5006.46,5017.13,18304
1771498800,5017.14,5020.45,4993.3,4995.81,19337
1771502400,4995.8,4996.19,4981.64,4993.37,20279
1771506000,4993.37,4996.34,4978.15,4984.59,18401
1771509600,4984.59,4992.84,4980.57,4984.93,17944
1771513200,4984.95,4998.59,4972.22,4997.07,24593
1771516800,4997.07,5010.58,4963.91,5005.68,34542
1771520400,5005.72,5022.28,4996.25,5013.84,37927
1771524000,5013.84,5014.37,4990.4,4995.21,30856
1771527600,4995.18,5001.79,4983.03,4984.95,26593
1771531200,4984.92,4989.3,4975.29,4981.77,25214
1771534800,4981.74,4990.33,4978.47,4987.93,22151
1771538400,4987.93,5003.38,4987.91,5001.8,24898
1771542000,5001.87,5004.14,4992.04,4996.3,10925
1771549200,4998.88,5008.2,4985.69,4987.78,16446
1771552800,4987.8,5006.93,4985.49,5006.43,14735
1771556400,5006.47,5014.81,4995.42,4997.04,19043
1771560000,4997.06,5007.54,4992.88,4996.21,16342
1771563600,4996.21,4999.25,4981.76,4988.02,14553
1771567200,4988.31,5003.46,4986.73,4999.81,10890
1771570800,4999.81,5011.92,4998.15,5011.92,14345
1771574400,5011.99,5030.03,5011.99,5020.73,18289
1771578000,5020.73,5028.19,5006.14,5006.45,18728
1771581600,5006.61,5030.9,5005.09,5028.92,20225
1771585200,5028.92,5042.63,5027.54,5027.75,20396
1771588800,5027.73,5038.55,5019.65,5034.76,19738
1771592400,5034.75,5034.84,5015.63,5017.43,18894
1771596000,5017.46,5026.69,5007.22,5025.34,20821
1771599600,5025.34,5048.82,5018.38,5043.6,24755
1771603200,5043.62,5060.57,5037.31,5054.56,31800
1771606800,5054.58,5064.23,4989.98,5042.72,46203
1771610400,5042.34,5069.18,5038.91,5066.69,36080
1771614000,5066.69,5076.34,5054.61,5072.97,33693
1771617600,5072.94,5075.13,5054.35,5071.48,33262
1771621200,5071.43,5079.87,5068.98,5079.54,21783
1771624800,5079.49,5098.13,5076.98,5096.96,26826
1771628400,5096.93,5108.08,5091.76,5107.93,14701
1771808400,5106.65,5171.92,5102.88,5165.43,29521
1771812000,5165.43,5166.72,5129.64,5144.66,30845
1771815600,5144.65,5167.74,5140.33,5157.55,28066
1771819200,5157.45,5176.62,5156.79,5173.65,24125
1771822800,5173.64,5175.95,5152.26,5166.79,21458
1771826400,5166.79,5168.68,5155.55,5160.81,17820
1771830000,5160.83,5161.77,5152.36,5158.32,17711
1771833600,5158.31,5161.68,5145.19,5145.82,18370
1771837200,5145.81,5154.38,5125.11,5136.81,24897
1771840800,5136.8,5142.16,5122.38,5140.25,23764
1771844400,5140.2,5150.18,5139.19,5149.59,18789
1771848000,5149.59,5163.5,5145.27,5162.94,20189
1771851600,5162.94,5163.46,5146.64,5149.78,18714
1771855200,5149.78,5165.49,5145.57,5164.14,20106
1771858800,5164.12,5165.36,5143.75,5146.35,24514
1771862400,5146.31,5200.51,5141.5,5192.58,32739
1771866000,5192.48,5204.98,5180.86,5196.33,37631
1771869600,5196.02,5219.07,5175.86,5210.06,36003
1771873200,5210.14,5213.57,5191.22,5208.0,30683
1771876800,5208.0,5215.84,5201.11,5209.68,27883
1771880400,5209.69,5218.44,5206.69,5215.75,24933
1771884000,5215.75,5237.85,5215.12,5236.39,27389
1771887600,5236.36,5237.47,5226.62,5227.92,14075
1771894800,5227.28,5249.75,5222.55,5235.75,21440
1771898400,5235.76,5238.21,5218.03,5223.96,24690
1771902000,5223.96,5223.97,5145.44,5177.39,40867
1771905600,5177.46,5190.9,5165.69,5190.02,26381
1771909200,5190.01,5191.86,5171.25,5172.11,20671
1771912800,5172.09,5175.22,5161.27,5168.27,17846
1771916400,5168.27,5185.82,5164.13,5182.68,22065
1771920000,5182.69,5184.91,5156.7,5173.58,23726
1771923600,5173.59,5183.95,5164.23,5179.43,22763
1771927200,5179.32,5182.05,5165.14,5173.53,22596
1771930800,5173.53,5180.46,5166.61,5171.49,18581
1771934400,5171.49,5181.37,5163.37,5172.87,18459
1771938000,5172.87,5178.6,5171.07,5172.77,15143
1771941600,5172.77,5173.51,5145.16,5150.64,25144
1771945200,5150.68,5161.33,5111.16,5115.17,32801
1771948800,5115.13,5139.33,5093.83,5128.57,40841
1771952400,5128.58,5155.31,5118.12,5150.37,35909
1771956000,5150.36,5152.28,5130.97,5141.91,31771
1771959600,5141.93,5163.83,5141.85,5163.74,25949
1771963200,5163.79,5170.11,5153.87,5160.17,25793
1771966800,5160.18,5160.48,5146.58,5154.07,24294
1771970400,5154.07,5173.2,5146.74,5164.09,26668
1771974000,5164.07,5165.72,5140.28,5144.86,14357
1771981200,5143.47,5152.18,5121.44,5146.72,18494
1771984800,5146.72,5156.37,5136.96,5152.38,19626
1771988400,5152.37,5190.0,5144.28,5176.88,30113
1771992000,5176.88,5193.91,5166.64,5180.71,25862
1771995600,5180.7,5190.15,5178.38,5182.22,21808
1771999200,5182.16,5185.23,5172.92,5182.72,14466
1772002800,5182.78,5210.62,5182.78,5201.83,21628
1772006400,5201.83,5201.83,5182.41,5194.75,24107
1772010000,5194.75,5195.16,5180.47,5184.75,16729
1772013600,5184.75,5197.23,5184.18,5185.39,19236
1772017200,5185.39,5194.55,5176.75,5193.23,20768
1772020800,5193.23,5195.21,5170.33,5175.15,19006
1772024400,5175.16,5182.61,5155.16,5181.66,20852
1772028000,5181.67,5187.42,5177.48,5182.85,18600
1772031600,5182.85,5191.53,5181.17,5185.25,25457
1772035200,5185.2,5193.29,5159.07,5191.35,32910
1772038800,5191.34,5202.59,5172.57,5194.89,34836
1772042400,5194.88,5213.82,5189.8,5212.32,27909
1772046000,5212.23,5217.64,5203.77,5206.99,26084
1772049600,5206.98,5207.74,5200.83,5202.06,14753
1772053200,5202.06,5208.52,5191.74,5205.15,24633
1772056800,5205.15,5206.32,5145.94,5152.04,31998
1772060400,5152.06,5173.54,5150.44,5169.17,22445
1772067600,5160.74,5182.05,5160.72,5163.14,21768
1772071200,5163.15,5192.09,5155.66,5188.45,24401
1772074800,5188.43,5198.47,5178.59,5191.56,30856
1772078400,5191.55,5195.69,5174.27,5184.43,26247
1772082000,5184.44,5193.84,5182.99,5192.69,19673
1772085600,5192.51,5199.27,5190.47,5192.73,15539
1772089200,5192.74,5205.54,5190.15,5198.32,22092
1772092800,5198.32,5199.62,5190.46,5193.33,21208
1772096400,5193.34,5194.82,5179.73,5186.08,19584
1772100000,5186.06,5190.87,5167.92,5179.39,26006
1772103600,5179.4,5189.53,5173.97,5186.45,19586
1772107200,5186.46,5190.16,5165.95,5171.48,18792
1772110800,5171.48,5178.43,5161.25,5164.7,17640
1772114400,5164.7,5187.88,5157.87,5183.93,22375
1772118000,5183.91,5185.59,5164.4,5166.08,29212
1772121600,5166.17,5176.1,5139.99,5164.85,36089
1772125200,5164.82,5192.86,5130.43,5185.82,42100
1772128800,5185.88,5187.31,5172.93,5179.72,33973
1772132400,5179.74,5190.46,5162.08,5167.28,29892
1772136000,5167.34,5185.84,5160.51,5180.56,28623
1772139600,5180.55,5194.09,5179.65,5187.07,23277
1772143200,5187.08,5201.07,5186.87,5196.53,26155
1772146800,5196.53,5200.74,5183.02,5184.9,11825
1772154000,5185.91,5189.73,5175.82,5184.63,14501
1772157600,5184.63,5194.99,5170.31,5175.07,21162
1772161200,5175.07,5194.48,5166.97,5194.06,29068
1772164800,5194.07,5199.71,5173.64,5183.61,27784
1772168400,5183.6,5190.63,5181.2,5184.13,20517
1772172000,5184.16,5188.81,5181.02,5181.78,14784
1772175600,5181.77,5200.49,5181.5,5197.86,19952
1772179200,5197.86,5199.25,5185.18,5185.71,25465
1772182800,5185.7,5189.71,5175.7,5176.06,21242
1772186400,5176.48,5182.4,5174.34,5178.76,19882
1772190000,5178.77,5182.71,5172.34,5176.01,18644
1772193600,5176.01,5180.97,5168.81,5177.67,18636
1772197200,5177.66,5185.74,5172.72,5185.74,16489
1772200800,5185.76,5190.52,5183.08,5187.61,20339
1772204400,5187.61,5240.61,5186.83,5223.08,38319
1772208000,5223.1,5236.22,5213.84,5223.84,37189
1772211600,5223.86,5246.59,5214.95,5239.52,38369
1772215200,5239.53,5257.81,5222.13,5229.24,36686
1772218800,5229.16,5237.0,5221.14,5234.72,31993
1772222400,5234.71,5246.92,5222.59,5245.36,29239
1772226000,5245.35,5252.37,5240.32,5250.1,25304
1772229600,5250.09,5265.49,5248.64,5263.35,27765
1772233200,5263.37,5281.2,5257.32,5280.19,15770
1772413200,5353.99,5393.42,5304.66,5386.98,37260
1772416800,5386.98,5388.11,5341.15,5347.52,35494
1772420400,5347.5,5347.5,5303.39,5324.99,42544
1772424000,5324.97,5351.77,5317.15,5346.57,31649
1772427600,5346.58,5366.83,5344.51,5366.38,25079
1772431200,5366.38,5367.17,5345.51,5356.07,20559
1772434800,5356.08,5366.27,5341.03,5366.15,24289
1772438400,5366.18,5389.84,5363.72,5387.62,27656
1772442000,5387.61,5419.28,5385.04,5408.4,29337
1772445600,5408.43,5416.84,5391.38,5394.16,28911
1772449200,5394.17,5402.79,5386.16,5392.11,24367
1772452800,5392.11,5400.96,5379.17,5389.11,23218
1772456400,5389.24,5399.96,5374.54,5385.35,22389
1772460000,5385.35,5398.79,5379.04,5397.09,24798
1772463600,5397.09,5416.57,5382.09,5394.03,36937
1772467200,5394.03,5395.2,5306.47,5333.29,45425
1772470800,5331.99,5348.94,5308.36,5316.05,44544
1772474400,5315.39,5315.39,5260.67,5290.18,43827
1772478000,5290.19,5320.73,5286.9,5306.9,37523
1772481600,5306.83,5316.75,5289.66,5315.66,31635
1772485200,5315.66,5334.21,5313.96,5330.45,27231
1772488800,5330.48,5346.43,5328.41,5332.5,35139
1772492400,5332.93,5340.32,5321.79,5322.43,18291
1772499600,5324.8,5347.03,5324.61,5345.97,17553
1772503200,5346.0,5362.06,5337.03,5350.33,21623
1772506800,5350.31,5379.89,5338.27,5339.44,35320
1772510400,5339.62,5368.11,5333.06,5366.96,32661
1772514000,5366.97,5373.54,5359.28,5367.01,23392
1772517600,5367.03,5375.65,5359.43,5361.32,19753
1772521200,5361.27,5367.23,5305.16,5319.16,31909
1772524800,5319.13,5323.04,5279.41,5310.69,37162
1772528400,5310.7,5331.26,5306.08,5327.74,26189
1772532000,5327.74,5335.98,5290.34,5295.79,32281
1772535600,5295.79,5303.91,5226.49,5275.25,37410
1772539200,5275.25,5287.96,5238.02,5248.46,34699
1772542800,5248.45,5264.11,5073.92,5144.76,45860
1772546400,5144.69,5226.65,5138.45,5224.49,38032
1772550000,5224.55,5224.55,5127.48,5156.7,43753
1772553600,5156.67,5175.54,5016.3,5038.63,46461
1772557200,5038.88,5096.97,4996.13,5095.58,48931
1772560800,5095.52,5134.75,5090.61,5106.93,45420
1772564400,5107.47,5109.9,5065.27,5079.16,43322
1772568000,5079.26,5138.21,5079.23,5136.04,39804
1772571600,5136.01,5148.75,5099.42,5113.34,40471
1772575200,5113.33,5130.43,5085.92,5097.17,39600
1772578800,5097.3,5110.5,5083.54,5090.3,20498
1772586000,5104.79,5129.94,5084.74,5125.38,25761
1772589600,5125.39,5140.36,5106.02,5138.69,27948
1772593200,5138.71,5178.63,5138.71,5175.13,39332
1772596800,5175.1,5190.73,5154.13,5156.35,34592
1772600400,5156.35,5177.57,5141.32,5174.58,32097
1772604000,5174.55,5180.88,5152.17,5156.96,26204
1772607600,5156.94,5168.24,5152.19,5160.01,31177
1772611200,5160.0,5160.79,5122.26,5160.57,33943
1772614800,5160.55,5175.97,5158.44,5168.32,26541
1772618400,5168.4,5182.19,5147.73,5167.62,28138
1772622000,5167.66,5185.06,5159.19,5182.29,24203
1772625600,5182.28,5202.56,5179.66,5189.87,27346
1772629200,5189.9,5200.8,5187.71,5192.16,21381
1772632800,5192.17,5206.09,5156.41,5171.19,30649
1772636400,5171.19,5196.4,5167.5,5167.96,34517
1772640000,5167.99,5185.11,5138.7,5146.72,41953
1772643600,5146.75,5167.07,5131.33,5151.31,43240
1772647200,5151.4,5162.64,5138.41,5149.73,37455
1772650800,5149.76,5153.12,5120.33,5141.13,33660
1772654400,5141.12,5143.57,5109.09,5133.79,33818
1772658000,5133.8,5139.62,5123.4,5137.95,25416
1772661600,5137.88,5146.68,5123.64,5134.85,27848
1772665200,5134.97,5144.02,5129.51,5139.23,13473
1772672400,5148.88,5166.15,5144.91,5165.26,13509
1772676000,5165.25,5179.87,5159.49,5172.6,19973
1772679600,5172.61,5186.48,5167.62,5172.66,33522
1772683200,5172.64,5192.49,5171.68,5192.08,28046
1772686800,5192.07,5194.94,5178.4,5180.26,24128
1772690400,5180.24,5186.67,5166.39,5171.76,18471
1772694000,5171.74,5176.88,5148.36,5148.7,24962
1772697600,5148.7,5168.84,5120.83,5167.75,34692
1772701200,5167.74,5172.72,5159.01,5162.26,25478
1772704800,5161.89,5170.19,5137.63,5165.65,28517
1772708400,5165.64,5180.6,5153.47,5161.16,30269
1772712000,5161.14,5167.56,5146.28,5164.57,23178
1772715600,5164.65,5168.06,5156.98,5163.96,18964
1772719200,5163.95,5171.58,5160.99,5162.7,20129
1772722800,5162.7,5164.13,5083.86,5118.05,38356
1772726400,5118.07,5129.92,5090.79,5102.21,41745
1772730000,5102.2,5119.95,5061.73,5102.6,44789
1772733600,5102.63,5104.58,5054.17,5077.72,41421
1772737200,5077.7,5089.56,5055.14,5063.02,40912
1772740800,5063.02,5085.55,5051.11,5069.44,39496
1772744400,5069.44,5081.33,5055.98,5065.99,36936
1772748000,5066.04,5094.83,5061.84,5076.69,37250
1772751600,5076.74,5085.1,5072.16,5083.19,14239
1772758800,5084.33,5101.97,5082.33,5086.3,17763
1772762400,5086.29,5092.31,5074.29,5084.57,22455
1772766000,5084.58,5143.89,5066.64,5134.76,34994
1772769600,5134.71,5138.6,5122.19,5126.37,27419
1772773200,5126.38,5141.49,5124.38,5131.15,20786
1772776800,5131.16,5136.41,5126.46,5127.56,15378
1772780400,5127.61,5130.09,5114.22,5117.33,23709
1772784000,5117.46,5123.0,5109.29,5115.81,23463
1772787600,5115.81,5120.8,5105.69,5119.65,21373
1772791200,5119.68,5123.15,5096.4,5108.62,22900
1772794800,5108.62,5109.51,5083.51,5085.77,27020
1772798400,5085.73,5092.9,5075.77,5091.24,24932
1772802000,5091.31,5099.78,5062.98,5077.12,25699
1772805600,5077.06,5096.71,5076.37,5083.25,26699
1772809200,5083.01,5131.19,5065.54,5085.22,40851
1772812800,5085.26,5132.13,5081.18,5130.3,42551
1772816400,5130.29,5171.68,5128.36,5141.91,44192
1772820000,5141.79,5153.21,5126.05,5139.84,37165
1772823600,5139.9,5152.51,5128.97,5140.79,35363
1772827200,5140.78,5167.72,5138.68,5161.17,32598
1772830800,5161.17,5174.62,5156.74,5159.9,28293
1772834400,5159.9,5162.67,5149.59,5153.39,29375
1772838000,5153.34,5174.98,5150.95,5174.77,13639
1773018000,5194.77,5198.39,5104.36,5130.21,28117
1773021600,5130.16,5135.69,5044.63,5076.09,20465
1773025200,5076.04,5080.03,5028.73,5050.06,21247
1773028800,5049.97,5087.88,5015.03,5070.08,34964
1773032400,5070.15,5099.32,5055.48,5094.58,37768
1773036000,5094.57,5102.36,5081.64,5091.5,28176
1773039600,5091.47,5097.34,5085.32,5090.25,21390
1773043200,5090.26,5140.51,5080.96,5124.33,35346
1773046800,5124.32,5133.99,5097.13,5097.69,35145
1773050400,5097.88,5107.9,5088.73,5098.94,28431
1773054000,5099.06,5110.82,5087.28,5096.63,31326
1773057600,5096.6,5132.68,5095.16,5105.33,31429
1773061200,5105.32,5111.13,5084.21,5087.22,27728
1773064800,5087.23,5097.44,5079.87,5088.07,26204
1773068400,5088.26,5112.22,5088.26,5095.0,25582
1773072000,5095.01,5111.34,5067.43,5074.16,39870
1773075600,5074.15,5116.07,5060.78,5093.88,43186
1773079200,5093.9,5103.49,5079.59,5099.69,35339
