open,close,dir,tag,r,why,hold_h
2023-10-12 16:45,2023-10-12 20:00,buy,trend,-1.000,sl,3.25
2023-10-12 17:45,2023-10-12 21:45,buy,trend,-0.697,time,4.00
2023-10-12 18:45,2023-10-12 22:45,buy,trend,-0.758,time,4.00
2023-10-12 19:45,2023-10-12 23:45,buy,trend,-0.530,time,4.00
2023-10-12 20:45,2023-10-13 01:45,buy,trend,0.080,time,4.00
2023-10-12 21:45,2023-10-13 02:45,buy,trend,0.319,time,4.00
2023-10-12 22:45,2023-10-13 03:45,buy,trend,0.667,time,4.00
2023-10-12 23:45,2023-10-13 04:45,buy,trend,0.540,time,4.00
2023-10-13 01:45,2023-10-13 05:45,buy,trend,0.637,time,4.00
2023-10-13 02:45,2023-10-13 06:45,buy,trend,0.543,time,4.00
2023-10-13 03:45,2023-10-13 07:45,buy,trend,0.664,time,4.00
2023-10-13 04:45,2023-10-13 08:30,buy,trend,1.000,tp,3.75
2023-10-13 05:45,2023-10-13 09:45,buy,trend,0.649,time,4.00
2023-10-13 06:45,2023-10-13 10:00,buy,trend,1.000,tp,3.25
2023-10-13 07:45,2023-10-13 10:15,buy,trend,1.000,tp,2.50
2023-10-13 08:45,2023-10-13 10:15,buy,trend,1.000,tp,1.50
2023-10-13 09:45,2023-10-13 10:15,buy,trend,1.000,tp,0.50
2023-10-13 10:45,2023-10-13 12:15,buy,trend,1.000,tp,1.50
2023-10-13 11:45,2023-10-13 12:30,buy,trend,1.000,tp,0.75
2023-10-13 12:45,2023-10-13 14:00,buy,trend,1.000,tp,1.25
2023-10-13 13:45,2023-10-13 14:00,buy,trend,1.000,tp,0.25
2023-10-13 14:45,2023-10-13 15:15,buy,trend,1.000,tp,0.50
2023-10-13 15:45,2023-10-13 16:15,buy,trend,-1.000,sl,0.50
2023-10-13 16:45,2023-10-13 17:45,buy,trend,1.000,tp,1.00
2023-10-13 17:45,2023-10-13 21:00,buy,trend,1.000,tp,3.25
2023-10-13 18:45,2023-10-13 22:45,buy,trend,0.522,time,4.00
2023-10-13 19:45,2023-10-13 23:45,buy,trend,0.489,time,4.00
2023-10-13 23:45,2023-10-16 01:00,buy,trend,-1.000,sl,0.25
2023-10-13 20:45,2023-10-16 01:45,buy,trend,-0.406,time,4.00
2023-10-13 21:45,2023-10-16 02:45,buy,trend,-0.307,time,4.00
2023-10-13 22:45,2023-10-16 03:45,buy,trend,-0.676,time,4.00
2023-10-16 01:45,2023-10-16 05:45,buy,trend,-0.377,time,4.00
2023-10-16 02:45,2023-10-16 06:45,buy,trend,-0.529,time,4.00
2023-10-16 03:45,2023-10-16 07:45,buy,trend,-0.163,time,4.00
2023-10-16 04:45,2023-10-16 08:45,buy,trend,-0.521,time,4.00
2023-10-16 06:45,2023-10-16 09:00,buy,trend,-1.000,sl,2.25
2023-10-16 07:45,2023-10-16 09:00,buy,trend,-1.000,sl,1.25
2023-10-16 05:45,2023-10-16 09:45,buy,trend,-1.000,sl,4.00
2023-10-16 08:45,2023-10-16 10:00,buy,trend,-1.000,sl,1.25
2023-10-16 09:45,2023-10-16 13:00,buy,trend,1.000,tp,3.25
2023-10-16 10:45,2023-10-16 13:45,buy,trend,1.000,tp,3.00
2023-10-16 11:45,2023-10-16 13:45,buy,trend,1.000,tp,2.00
2023-10-16 12:45,2023-10-16 15:15,buy,trend,1.000,tp,2.50
2023-10-16 14:45,2023-10-16 15:15,buy,trend,1.000,tp,0.50
2023-10-16 13:45,2023-10-16 17:45,buy,trend,-0.013,time,4.00
2023-10-16 15:45,2023-10-16 19:45,buy,trend,0.442,time,4.00
2023-10-16 16:45,2023-10-16 20:45,buy,trend,0.138,time,4.00
2023-10-16 17:45,2023-10-16 21:45,buy,trend,0.096,time,4.00
2023-10-16 18:45,2023-10-16 22:45,buy,trend,-0.395,time,4.00
2023-10-16 19:45,2023-10-16 23:45,buy,trend,-0.307,time,4.00
2023-10-16 20:45,2023-10-17 01:45,buy,trend,-0.077,time,4.00
2023-10-16 21:45,2023-10-17 02:45,buy,trend,0.013,time,4.00
2023-10-16 22:45,2023-10-17 03:45,buy,trend,-0.393,time,4.00
2023-10-16 23:45,2023-10-17 04:30,buy,trend,-1.000,sl,3.75
2023-10-17 02:45,2023-10-17 04:30,buy,trend,-1.000,sl,1.75
2023-10-17 01:45,2023-10-17 05:15,buy,trend,-1.000,sl,3.50
2023-10-17 03:45,2023-10-17 07:45,buy,trend,-0.368,time,4.00
2023-10-17 04:45,2023-10-17 08:45,buy,trend,0.183,time,4.00
2023-10-17 05:45,2023-10-17 09:45,buy,trend,0.404,time,4.00
2023-10-17 07:45,2023-10-17 10:00,buy,trend,1.000,tp,2.25
2023-10-17 06:45,2023-10-17 10:45,buy,trend,0.609,time,4.00
2023-10-17 08:45,2023-10-17 10:45,buy,trend,1.000,tp,2.00
2023-10-17 09:45,2023-10-17 12:15,buy,trend,1.000,tp,2.50
2023-10-17 11:45,2023-10-17 12:45,buy,trend,1.000,tp,1.00
2023-10-17 10:45,2023-10-17 13:00,buy,trend,1.000,tp,2.25
2023-10-17 12:45,2023-10-17 15:15,buy,trend,1.000,tp,2.50
2023-10-17 13:45,2023-10-17 15:15,buy,trend,1.000,tp,1.50
2023-10-17 14:45,2023-10-17 15:30,buy,trend,-1.000,sl,0.75
2023-10-17 15:45,2023-10-17 19:45,buy,trend,-0.366,time,4.00
2023-10-17 16:45,2023-10-17 20:30,buy,trend,-1.000,sl,3.75
2023-10-17 18:45,2023-10-17 20:45,buy,trend,-1.000,sl,2.00
2023-10-17 17:45,2023-10-17 21:45,buy,trend,-0.334,time,4.00
2023-10-17 19:45,2023-10-17 23:45,buy,trend,-0.193,time,4.00
2023-10-17 20:45,2023-10-18 01:45,buy,trend,0.653,time,4.00
2023-10-17 21:45,2023-10-18 02:45,buy,trend,0.336,time,4.00
2023-10-17 22:45,2023-10-18 03:45,buy,trend,0.607,time,4.00
2023-10-17 23:45,2023-10-18 04:15,buy,trend,1.000,tp,3.50
2023-10-18 01:45,2023-10-18 04:15,buy,trend,1.000,tp,2.50
2023-10-18 02:45,2023-10-18 04:15,buy,trend,1.000,tp,1.50
2023-10-18 03:45,2023-10-18 04:15,buy,trend,1.000,tp,0.50
2023-10-18 04:45,2023-10-18 08:45,buy,trend,-0.275,time,4.00
2023-10-18 05:45,2023-10-18 09:45,buy,trend,-0.168,time,4.00
2023-10-18 06:45,2023-10-18 10:45,buy,trend,0.250,time,4.00
2023-10-18 07:45,2023-10-18 11:45,buy,trend,0.016,time,4.00
2023-10-18 08:45,2023-10-18 12:30,buy,trend,1.000,tp,3.75
2023-10-18 09:45,2023-10-18 12:30,buy,trend,1.000,tp,2.75
2023-10-18 10:45,2023-10-18 12:30,buy,trend,1.000,tp,1.75
2023-10-18 11:45,2023-10-18 12:30,buy,trend,1.000,tp,0.75
2023-10-18 12:45,2023-10-18 16:30,buy,trend,1.000,tp,3.75
2023-10-18 13:45,2023-10-18 16:30,buy,trend,1.000,tp,2.75
2023-10-18 14:45,2023-10-18 16:30,buy,trend,1.000,tp,1.75
2023-10-18 15:45,2023-10-18 16:30,buy,trend,1.000,tp,0.75
2023-10-18 16:45,2023-10-18 17:45,buy,trend,-1.000,sl,1.00
2023-10-18 18:45,2023-10-18 20:15,buy,trend,1.000,tp,1.50
2023-10-18 17:45,2023-10-18 21:45,buy,trend,0.347,time,4.00
2023-10-18 19:45,2023-10-18 23:45,buy,trend,-0.282,time,4.00
2023-10-18 20:45,2023-10-19 01:45,buy,trend,-0.495,time,4.00
2023-10-18 21:45,2023-10-19 02:45,buy,trend,-0.002,time,4.00
2023-10-18 22:45,2023-10-19 03:45,buy,trend,-0.051,time,4.00
2023-10-18 23:45,2023-10-19 04:45,buy,trend,0.041,time,4.00
2023-10-19 01:45,2023-10-19 05:45,buy,trend,-0.025,time,4.00
2023-10-19 02:45,2023-10-19 06:45,buy,trend,-0.490,time,4.00
2023-10-19 03:45,2023-10-19 07:45,buy,trend,-0.247,time,4.00
2023-10-19 04:45,2023-10-19 08:45,buy,trend,-0.168,time,4.00
2023-10-19 05:45,2023-10-19 09:45,buy,trend,-0.200,time,4.00
2023-10-19 06:45,2023-10-19 10:45,buy,trend,0.301,time,4.00
2023-10-19 08:45,2023-10-19 11:00,buy,trend,1.000,tp,2.25
2023-10-19 07:45,2023-10-19 11:45,buy,trend,0.163,time,4.00
2023-10-19 09:45,2023-10-19 13:45,buy,trend,0.436,time,4.00
2023-10-19 10:45,2023-10-19 14:45,buy,trend,0.396,time,4.00
2023-10-19 11:45,2023-10-19 15:30,buy,trend,1.000,tp,3.75
2023-10-19 12:45,2023-10-19 15:30,buy,trend,1.000,tp,2.75
2023-10-19 13:45,2023-10-19 15:30,buy,trend,1.000,tp,1.75
2023-10-19 14:45,2023-10-19 18:30,buy,trend,1.000,tp,3.75
2023-10-19 17:45,2023-10-19 18:30,buy,trend,1.000,tp,0.75
2023-10-19 15:45,2023-10-19 19:00,buy,trend,1.000,tp,3.25
2023-10-19 16:45,2023-10-19 19:00,buy,trend,1.000,tp,2.25
2023-10-19 18:45,2023-10-19 20:00,buy,trend,1.000,tp,1.25
2023-10-19 19:45,2023-10-19 20:15,buy,trend,1.000,tp,0.50
2023-10-19 20:45,2023-10-20 01:45,buy,trend,-0.058,time,4.00
2023-10-19 21:45,2023-10-20 02:30,buy,trend,1.000,tp,3.75
2023-10-20 01:45,2023-10-20 02:30,buy,trend,1.000,tp,0.75
2023-10-19 22:45,2023-10-20 03:45,buy,trend,0.041,time,4.00
2023-10-19 23:45,2023-10-20 04:45,buy,trend,0.382,time,4.00
2023-10-20 02:45,2023-10-20 06:45,buy,trend,0.045,time,4.00
2023-10-20 03:45,2023-10-20 07:45,buy,trend,0.224,time,4.00
2023-10-20 04:45,2023-10-20 08:45,buy,trend,-0.052,time,4.00
2023-10-20 05:45,2023-10-20 09:45,buy,trend,-0.034,time,4.00
2023-10-20 06:45,2023-10-20 10:45,buy,trend,0.229,time,4.00
2023-10-20 07:45,2023-10-20 11:45,buy,trend,0.700,time,4.00
2023-10-20 08:45,2023-10-20 12:45,buy,trend,0.541,time,4.00
2023-10-20 09:45,2023-10-20 13:45,buy,trend,0.442,time,4.00
2023-10-20 10:45,2023-10-20 14:45,buy,trend,-0.417,time,4.00
2023-10-20 11:45,2023-10-20 14:45,buy,trend,-1.000,sl,3.00
2023-10-20 13:45,2023-10-20 14:45,buy,trend,-1.000,sl,1.00
2023-10-20 12:45,2023-10-20 15:15,buy,trend,-1.000,sl,2.50
2023-10-20 14:45,2023-10-20 16:45,buy,trend,1.000,tp,2.00
2023-10-20 15:45,2023-10-20 16:45,buy,trend,1.000,tp,1.00
2023-10-20 16:45,2023-10-20 18:15,buy,trend,1.000,tp,1.50
2023-10-20 17:45,2023-10-20 19:45,buy,trend,-1.000,sl,2.00
2023-10-20 18:45,2023-10-20 19:45,buy,trend,-1.000,sl,1.00
2023-10-20 19:45,2023-10-20 23:45,buy,trend,-0.224,time,4.00
2023-10-20 20:45,2023-10-23 01:00,buy,trend,-1.000,sl,3.25
2023-10-20 21:45,2023-10-23 01:00,buy,trend,-1.000,sl,2.25
2023-10-20 22:45,2023-10-23 01:00,buy,trend,-1.000,sl,1.25
2023-10-20 23:45,2023-10-23 01:00,buy,trend,-1.000,sl,0.25
2023-10-23 01:45,2023-10-23 03:45,buy,trend,-1.000,sl,2.00
2023-10-23 02:45,2023-10-23 06:45,buy,trend,0.160,time,4.00
2023-10-23 03:45,2023-10-23 07:45,buy,trend,0.611,time,4.00
2023-10-23 04:45,2023-10-23 08:45,buy,trend,0.733,time,4.00
2023-10-23 05:45,2023-10-23 09:45,buy,trend,0.237,time,4.00
2023-10-23 06:45,2023-10-23 10:45,buy,trend,0.488,time,4.00
2023-10-23 07:45,2023-10-23 11:45,buy,trend,0.720,time,4.00
2023-10-23 08:45,2023-10-23 12:45,buy,trend,0.156,time,4.00
2023-10-23 09:45,2023-10-23 13:45,buy,trend,0.161,time,4.00
2023-10-23 10:45,2023-10-23 14:45,buy,trend,-0.037,time,4.00
2023-10-23 11:45,2023-10-23 15:45,buy,trend,-0.528,time,4.00
2023-10-23 14:45,2023-10-23 16:30,buy,trend,-1.000,sl,1.75
2023-10-23 15:45,2023-10-23 16:30,buy,trend,-1.000,sl,0.75
2023-10-23 12:45,2023-10-23 16:45,buy,trend,-0.389,time,4.00
2023-10-23 13:45,2023-10-23 17:45,buy,trend,-0.194,time,4.00
2023-10-23 16:45,2023-10-23 20:45,buy,trend,0.157,time,4.00
2023-10-23 17:45,2023-10-23 21:45,buy,trend,0.146,time,4.00
2023-10-23 18:45,2023-10-23 22:45,buy,trend,-0.329,time,4.00
2023-10-23 19:45,2023-10-23 23:45,buy,trend,-0.286,time,4.00
2023-10-23 20:45,2023-10-24 01:45,buy,trend,-0.477,time,4.00
2023-10-23 21:45,2023-10-24 02:45,buy,trend,-0.578,time,4.00
2023-10-23 22:45,2023-10-24 03:45,buy,trend,0.050,time,4.00
2023-10-23 23:45,2023-10-24 04:45,buy,trend,0.475,time,4.00
2023-10-24 01:45,2023-10-24 05:15,buy,trend,1.000,tp,3.50
2023-10-24 02:45,2023-10-24 05:15,buy,trend,1.000,tp,2.50
2023-10-24 03:45,2023-10-24 07:45,buy,trend,0.300,time,4.00
2023-10-24 04:45,2023-10-24 08:45,buy,trend,-0.042,time,4.00
2023-10-24 05:45,2023-10-24 09:45,buy,trend,-0.055,time,4.00
2023-10-24 06:45,2023-10-24 10:45,buy,trend,-0.262,time,4.00
2023-10-24 09:45,2023-10-24 11:30,buy,trend,-1.000,sl,1.75
2023-10-24 07:45,2023-10-24 11:45,buy,trend,-1.000,sl,4.00
2023-10-24 08:45,2023-10-24 11:45,buy,trend,-1.000,sl,3.00
2023-10-24 10:45,2023-10-24 11:45,buy,trend,-1.000,sl,1.00
2023-10-24 11:45,2023-10-24 12:15,buy,trend,-1.000,sl,0.50
2023-10-24 12:45,2023-10-24 13:45,buy,trend,-1.000,sl,1.00
2023-10-24 13:45,2023-10-24 14:00,buy,trend,-1.000,sl,0.25
2023-10-24 14:45,2023-10-24 18:45,buy,trend,0.876,time,4.00
2023-10-25 04:45,2023-10-25 08:45,buy,trend,-0.454,time,4.00
2023-10-25 05:45,2023-10-25 09:45,buy,trend,-0.232,time,4.00
2023-10-25 06:45,2023-10-25 10:45,buy,trend,-0.359,time,4.00
2023-10-25 07:45,2023-10-25 11:45,buy,trend,-0.223,time,4.00
2023-10-25 08:45,2023-10-25 12:45,buy,trend,-0.616,time,4.00
2023-10-25 09:45,2023-10-25 13:45,buy,trend,0.273,time,4.00
2023-10-25 10:45,2023-10-25 14:45,buy,trend,0.629,time,4.00
2023-10-25 11:45,2023-10-25 15:00,buy,trend,1.000,tp,3.25
2023-10-25 13:45,2023-10-25 16:00,buy,trend,1.000,tp,2.25
2023-10-25 14:45,2023-10-25 16:30,buy,trend,1.000,tp,1.75
2023-10-25 15:45,2023-10-25 16:45,buy,trend,1.000,tp,1.00
2023-10-25 16:45,2023-10-25 17:00,buy,trend,-1.000,sl,0.25
2023-10-25 17:45,2023-10-25 18:00,buy,trend,-1.000,sl,0.25
2023-10-25 18:45,2023-10-25 22:45,buy,trend,-0.071,time,4.00
2023-10-25 19:45,2023-10-25 23:45,buy,trend,0.108,time,4.00
2023-10-25 20:45,2023-10-26 01:45,buy,trend,-0.136,time,4.00
2023-10-25 21:45,2023-10-26 02:45,buy,trend,0.123,time,4.00
2023-10-25 22:45,2023-10-26 03:45,buy,trend,0.226,time,4.00
2023-10-25 23:45,2023-10-26 04:45,buy,trend,0.515,time,4.00
2023-10-26 01:45,2023-10-26 05:45,buy,trend,0.245,time,4.00
2023-10-26 02:45,2023-10-26 06:45,buy,trend,0.399,time,4.00
2023-10-26 03:45,2023-10-26 07:45,buy,trend,0.490,time,4.00
2023-10-26 04:45,2023-10-26 08:45,buy,trend,0.061,time,4.00
2023-10-26 05:45,2023-10-26 09:45,buy,trend,0.001,time,4.00
2023-10-26 06:45,2023-10-26 10:45,buy,trend,0.281,time,4.00
2023-10-26 09:45,2023-10-26 11:30,buy,trend,1.000,tp,1.75
2023-10-26 07:45,2023-10-26 11:45,buy,trend,0.402,time,4.00
2023-10-26 08:45,2023-10-26 12:45,buy,trend,0.600,time,4.00
2023-10-26 11:45,2023-10-26 13:30,buy,trend,-1.000,sl,1.75
2023-10-26 10:45,2023-10-26 14:30,buy,trend,-1.000,sl,3.75
2023-10-26 12:45,2023-10-26 14:30,buy,trend,-1.000,sl,1.75
2023-10-26 13:45,2023-10-26 15:30,buy,trend,-1.000,sl,1.75
2023-10-26 14:45,2023-10-26 15:45,buy,trend,-1.000,sl,1.00
2023-10-26 15:45,2023-10-26 17:15,buy,trend,-1.000,sl,1.50
2023-10-26 16:45,2023-10-26 17:15,buy,trend,-1.000,sl,0.50
2023-10-26 17:45,2023-10-26 20:15,buy,trend,1.000,tp,2.50
2023-10-26 18:45,2023-10-26 20:15,buy,trend,1.000,tp,1.50
2023-10-26 19:45,2023-10-26 23:45,buy,trend,0.031,time,4.00
2023-10-26 20:45,2023-10-27 01:45,buy,trend,-0.216,time,4.00
2023-10-26 21:45,2023-10-27 02:45,buy,trend,-0.224,time,4.00
2023-10-26 22:45,2023-10-27 03:45,buy,trend,-0.140,time,4.00
2023-10-26 23:45,2023-10-27 04:45,buy,trend,0.066,time,4.00
2023-10-27 01:45,2023-10-27 05:45,buy,trend,0.137,time,4.00
2023-10-27 02:45,2023-10-27 06:45,buy,trend,0.427,time,4.00
2023-10-27 03:45,2023-10-27 07:45,buy,trend,0.756,time,4.00
2023-10-27 04:45,2023-10-27 08:45,buy,trend,0.430,time,4.00
2023-10-27 05:45,2023-10-27 09:45,buy,trend,0.077,time,4.00
2023-10-27 06:45,2023-10-27 10:45,buy,trend,-0.125,time,4.00
2023-10-27 07:45,2023-10-27 11:45,buy,trend,-0.509,time,4.00
2023-10-27 08:45,2023-10-27 12:45,buy,trend,-0.682,time,4.00
2023-10-27 09:45,2023-10-27 13:45,buy,trend,-1.000,sl,4.00
2023-10-27 10:45,2023-10-27 13:45,buy,trend,-1.000,sl,3.00
2023-10-27 11:45,2023-10-27 13:45,buy,trend,-1.000,sl,2.00
2023-10-27 12:45,2023-10-27 13:45,buy,trend,-1.000,sl,1.00
2023-10-27 13:45,2023-10-27 15:15,buy,trend,1.000,tp,1.50
2023-10-27 14:45,2023-10-27 15:45,buy,trend,-1.000,sl,1.00
2023-10-27 15:45,2023-10-27 19:45,buy,trend,0.578,time,4.00
2023-10-27 17:45,2023-10-27 20:15,buy,trend,1.000,tp,2.50
2023-10-27 18:45,2023-10-27 20:15,buy,trend,1.000,tp,1.50
2023-10-27 16:45,2023-10-27 20:30,buy,trend,1.000,tp,3.75
2023-10-27 19:45,2023-10-27 20:30,buy,trend,1.000,tp,0.75
2023-10-27 20:45,2023-10-27 21:15,buy,trend,1.000,tp,0.50
2023-10-27 22:45,2023-10-30 00:15,buy,trend,-1.000,sl,1.50
2023-10-27 23:45,2023-10-30 00:15,buy,trend,-1.000,sl,0.50
2023-10-27 21:45,2023-10-30 01:45,buy,trend,-0.322,time,4.00
2023-10-30 00:45,2023-10-30 04:45,buy,trend,0.148,time,4.00
2023-10-30 01:45,2023-10-30 05:45,buy,trend,-0.100,time,4.00
2023-10-30 02:45,2023-10-30 06:45,buy,trend,-0.341,time,4.00
2023-10-30 03:45,2023-10-30 07:45,buy,trend,-0.564,time,4.00
2023-10-30 04:45,2023-10-30 08:45,buy,trend,-0.800,time,4.00
2023-10-30 05:45,2023-10-30 09:45,buy,trend,-1.000,sl,4.00
2023-10-30 06:45,2023-10-30 09:45,buy,trend,-1.000,sl,3.00
2023-10-30 07:45,2023-10-30 10:00,buy,trend,-1.000,sl,2.25
2023-10-30 08:45,2023-10-30 12:45,buy,trend,-0.169,time,4.00
2023-10-30 09:45,2023-10-30 13:45,buy,trend,0.231,time,4.00
2023-10-30 10:45,2023-10-30 14:45,buy,trend,0.566,time,4.00
2023-10-30 12:45,2023-10-30 15:00,buy,trend,1.000,tp,2.25
2023-10-30 13:45,2023-10-30 15:00,buy,trend,1.000,tp,1.25
2023-10-30 11:45,2023-10-30 15:45,buy,trend,0.265,time,4.00
2023-10-30 14:45,2023-10-30 16:30,buy,trend,-1.000,sl,1.75
2023-10-30 15:45,2023-10-30 16:30,buy,trend,-1.000,sl,0.75
2023-10-30 16:45,2023-10-30 20:45,buy,trend,0.081,time,4.00
2023-10-30 17:45,2023-10-30 21:45,buy,trend,-0.513,time,4.00
2023-10-30 18:45,2023-10-30 22:45,buy,trend,-0.447,time,4.00
2023-10-30 19:45,2023-10-31 00:45,buy,trend,-0.447,time,4.00
2023-10-30 20:45,2023-10-31 01:45,buy,trend,-0.361,time,4.00
2023-10-30 21:45,2023-10-31 02:45,buy,trend,-0.071,time,4.00
2023-10-30 22:45,2023-10-31 03:45,buy,trend,0.003,time,4.00
2023-10-31 00:45,2023-10-31 04:45,buy,trend,-0.109,time,4.00
2023-10-31 01:45,2023-10-31 05:45,buy,trend,-0.567,time,4.00
2023-10-31 03:45,2023-10-31 06:30,buy,trend,-1.000,sl,2.75
2023-10-31 02:45,2023-10-31 06:45,buy,trend,-0.538,time,4.00
2023-10-31 04:45,2023-10-31 08:45,buy,trend,0.020,time,4.00
2023-10-31 05:45,2023-10-31 09:45,buy,trend,0.692,time,4.00
2023-10-31 07:45,2023-10-31 09:45,buy,trend,1.000,tp,2.00
2023-10-31 06:45,2023-10-31 10:15,buy,trend,1.000,tp,3.50
2023-10-31 08:45,2023-10-31 12:45,buy,trend,1.000,tp,4.00
2023-10-31 09:45,2023-10-31 13:45,buy,trend,0.834,time,4.00
2023-10-31 10:45,2023-10-31 14:15,buy,trend,1.000,tp,3.50
2023-10-31 12:45,2023-10-31 14:45,buy,trend,-1.000,sl,2.00
2023-10-31 13:45,2023-10-31 14:45,buy,trend,-1.000,sl,1.00
2023-10-31 11:45,2023-10-31 15:45,buy,trend,1.000,tp,4.00
2023-10-31 14:45,2023-10-31 15:45,buy,trend,1.000,tp,1.00
2023-10-31 15:45,2023-10-31 17:00,buy,trend,-1.000,sl,1.25
2023-10-31 16:45,2023-10-31 17:00,buy,trend,-1.000,sl,0.25
2023-10-31 17:45,2023-10-31 18:00,buy,trend,-1.000,sl,0.25
2023-10-31 18:45,2023-10-31 19:45,buy,trend,-1.000,sl,1.00
2023-10-31 19:45,2023-11-01 00:45,buy,trend,0.048,time,4.00
2023-10-31 20:45,2023-11-01 01:45,buy,trend,-0.156,time,4.00
2023-11-03 09:45,2023-11-03 13:45,buy,trend,0.198,time,4.00
2023-11-03 10:45,2023-11-03 14:30,buy,trend,1.000,tp,3.75
2023-11-03 11:45,2023-11-03 14:30,buy,trend,1.000,tp,2.75
2023-11-03 12:45,2023-11-03 14:30,buy,trend,1.000,tp,1.75
2023-11-03 13:45,2023-11-03 14:30,buy,trend,1.000,tp,0.75
2023-11-03 14:45,2023-11-03 15:15,buy,trend,-1.000,sl,0.50
2023-11-03 15:45,2023-11-03 16:15,buy,trend,-1.000,sl,0.50
2023-11-03 16:45,2023-11-03 20:45,buy,trend,0.045,time,4.00
2023-11-03 17:45,2023-11-03 21:45,buy,trend,0.096,time,4.00
2023-11-03 18:45,2023-11-03 22:45,buy,trend,0.238,time,4.00
2023-11-03 19:45,2023-11-06 01:45,buy,trend,-0.599,time,4.00
2023-11-03 20:45,2023-11-06 02:00,buy,trend,-1.000,sl,3.25
2023-11-03 21:45,2023-11-06 03:45,buy,trend,-0.107,time,4.00
2023-11-03 22:45,2023-11-06 04:45,buy,trend,-0.683,time,4.00
2023-11-06 02:45,2023-11-06 05:30,buy,trend,-1.000,sl,2.75
2023-11-06 03:45,2023-11-06 05:30,buy,trend,-1.000,sl,1.75
2023-11-06 01:45,2023-11-06 05:45,buy,trend,-0.412,time,4.00
2023-11-06 04:45,2023-11-06 08:45,buy,trend,-0.337,time,4.00
2023-11-06 05:45,2023-11-06 09:45,buy,trend,-0.211,time,4.00
2023-11-06 06:45,2023-11-06 10:45,buy,trend,0.249,time,4.00
2023-11-06 07:45,2023-11-06 11:45,buy,trend,0.399,time,4.00
2023-11-06 08:45,2023-11-06 12:45,buy,trend,0.493,time,4.00
2023-11-06 09:45,2023-11-06 13:45,buy,trend,0.745,time,4.00
2023-11-14 16:45,2023-11-14 19:00,buy,trend,-1.000,sl,2.25
2023-11-14 17:45,2023-11-14 21:45,buy,trend,-0.150,time,4.00
2023-11-14 18:45,2023-11-14 22:45,buy,trend,-0.078,time,4.00
2023-11-14 19:45,2023-11-14 23:45,buy,trend,0.108,time,4.00
2023-11-14 20:45,2023-11-15 01:45,buy,trend,-0.078,time,4.00
2023-11-14 21:45,2023-11-15 02:45,buy,trend,-0.049,time,4.00
2023-11-14 22:45,2023-11-15 03:45,buy,trend,-0.208,time,4.00
2023-11-14 23:45,2023-11-15 04:45,buy,trend,0.143,time,4.00
2023-11-15 01:45,2023-11-15 05:45,buy,trend,0.627,time,4.00
2023-11-15 02:45,2023-11-15 06:45,buy,trend,0.554,time,4.00
2023-11-15 03:45,2023-11-15 07:45,buy,trend,0.603,time,4.00
2023-11-15 04:45,2023-11-15 08:45,buy,trend,0.737,time,4.00
2023-11-15 07:45,2023-11-15 09:30,buy,trend,1.000,tp,1.75
2023-11-15 05:45,2023-11-15 09:45,buy,trend,0.472,time,4.00
2023-11-15 06:45,2023-11-15 10:45,buy,trend,0.705,time,4.00
2023-11-15 08:45,2023-11-15 12:15,buy,trend,1.000,tp,3.50
2023-11-15 09:45,2023-11-15 12:15,buy,trend,1.000,tp,2.50
2023-11-15 10:45,2023-11-15 14:45,buy,trend,-0.069,time,4.00
2023-11-15 11:45,2023-11-15 15:30,buy,trend,-1.000,sl,3.75
2023-11-15 12:45,2023-11-15 15:30,buy,trend,-1.000,sl,2.75
2023-11-15 13:45,2023-11-15 15:30,buy,trend,-1.000,sl,1.75
2023-11-15 14:45,2023-11-15 15:30,buy,trend,-1.000,sl,0.75
2023-11-15 15:45,2023-11-15 16:45,buy,trend,-1.000,sl,1.00
2023-11-15 17:45,2023-11-15 21:45,buy,trend,-0.260,time,4.00
2023-11-15 18:45,2023-11-15 22:45,buy,trend,-0.474,time,4.00
2023-11-15 19:45,2023-11-15 23:45,buy,trend,-0.371,time,4.00
2023-11-15 21:45,2023-11-16 02:45,buy,trend,-0.348,time,4.00
2023-11-16 04:45,2023-11-16 08:45,buy,trend,0.904,time,4.00
2023-11-16 07:45,2023-11-16 09:00,buy,trend,1.000,tp,1.25
2023-11-16 05:45,2023-11-16 09:45,buy,trend,0.766,time,4.00
2023-11-16 06:45,2023-11-16 10:45,buy,trend,0.868,time,4.00
2023-11-16 08:45,2023-11-16 12:45,buy,trend,-0.531,time,4.00
2023-11-16 09:45,2023-11-16 13:45,buy,trend,-0.337,time,4.00
2023-11-16 10:45,2023-11-16 14:00,buy,trend,-1.000,sl,3.25
2023-11-16 11:45,2023-11-16 14:15,buy,trend,-1.000,sl,2.50
2023-11-16 13:45,2023-11-16 14:15,buy,trend,-1.000,sl,0.50
2023-11-16 12:45,2023-11-16 15:30,buy,trend,1.000,tp,2.75
2023-11-16 14:45,2023-11-16 15:30,buy,trend,1.000,tp,0.75
2023-11-16 15:45,2023-11-16 16:30,buy,trend,1.000,tp,0.75
2023-11-16 16:45,2023-11-16 17:15,buy,trend,1.000,tp,0.50
2023-11-16 17:45,2023-11-16 21:45,buy,trend,-0.308,time,4.00
2023-11-16 18:45,2023-11-16 22:45,buy,trend,-0.220,time,4.00
2023-11-16 19:45,2023-11-16 23:45,buy,trend,-0.377,time,4.00
2023-11-16 20:45,2023-11-17 01:45,buy,trend,-0.296,time,4.00
