open,close,dir,entry,sl,tp,exit,r,why,hold_h
2016-06-30 16:30,2016-06-30 17:15,buy,1319.96,1316.01,1331.82,1316.01,-1.000,sl,0.75
2016-06-30 22:45,2016-07-01 02:15,buy,1324.01,1320.55,1334.41,1320.55,-1.000,sl,2.50
2016-07-01 15:45,2016-07-01 17:15,buy,1334.98,1335.19,1347.41,1335.19,0.050,sl,1.50
2016-07-01 21:45,2016-07-04 04:15,buy,1337.70,1337.85,1346.43,1346.43,3.000,tp,5.50
2016-07-04 16:30,2016-07-05 01:15,buy,1351.86,1347.85,1363.91,1347.85,-1.000,sl,3.75
2016-07-05 15:45,2016-07-05 17:30,buy,1349.15,1345.37,1360.51,1345.37,-1.000,sl,1.75
2016-07-05 23:00,2016-07-06 04:00,buy,1356.36,1356.55,1367.26,1367.26,3.000,tp,4.00
2016-07-06 15:45,2016-07-06 16:15,buy,1370.88,1366.08,1385.27,1366.08,-1.000,sl,0.50
2016-07-29 15:45,2016-07-29 16:30,buy,1345.56,1341.79,1356.90,1341.79,-1.000,sl,0.75
2016-08-01 16:45,2016-08-02 04:15,buy,1348.88,1349.02,1357.27,1349.02,0.050,sl,10.50
2016-08-02 15:00,2016-08-03 16:00,buy,1360.59,1360.71,1368.29,1360.71,0.050,sl,24.00
2016-08-04 19:30,2016-08-05 02:30,buy,1362.70,1359.70,1371.70,1359.70,-1.000,sl,6.00
2016-08-18 16:30,2016-08-18 17:30,buy,1352.00,1348.10,1363.70,1348.10,-1.000,sl,1.00
2016-08-18 22:30,2016-08-19 02:15,buy,1353.27,1351.13,1359.69,1351.13,-1.000,sl,2.75
2016-10-10 19:30,2016-10-11 18:15,sell,1258.40,1258.20,1246.50,1258.20,0.050,sl,21.75
2016-10-11 19:45,2016-10-12 02:00,sell,1255.89,1255.72,1245.60,1255.72,0.050,sl,5.25
2016-10-12 15:00,2016-10-12 16:00,sell,1252.06,1254.23,1245.56,1254.23,-1.000,sl,1.00
2016-10-14 15:00,2016-10-14 15:45,sell,1252.78,1252.66,1245.35,1252.66,0.050,sl,0.75
2016-10-14 21:45,2016-10-17 16:00,sell,1252.56,1256.33,1241.27,1256.33,-1.000,sl,17.25
2016-11-16 15:00,2016-11-16 15:30,sell,1224.71,1228.15,1214.41,1228.15,-1.000,sl,0.50
2016-11-16 22:30,2016-11-17 09:45,sell,1225.24,1228.17,1216.46,1228.17,-1.000,sl,10.25
2016-11-17 19:15,2016-11-17 21:00,sell,1225.39,1225.17,1212.12,1212.12,3.000,tp,1.75
2016-11-18 17:00,2016-11-21 09:30,sell,1209.67,1215.63,1191.80,1215.63,-1.000,sl,15.50
2016-11-21 19:45,2016-11-22 01:45,sell,1212.03,1215.64,1201.23,1215.64,-1.000,sl,5.00
2016-11-22 20:15,2016-11-23 15:30,sell,1211.59,1211.39,1199.53,1199.53,3.000,tp,18.25
2016-11-23 15:30,2016-11-24 16:30,sell,1194.39,1194.11,1177.71,1187.07,1.316,time,24.00
2016-11-24 17:45,2016-11-25 01:15,sell,1185.77,1185.64,1178.09,1185.64,0.050,sl,2.50
2016-11-25 18:30,2016-11-28 01:00,sell,1180.79,1185.84,1165.61,1185.84,-1.000,sl,2.25
2016-11-28 15:45,2016-11-28 17:15,sell,1186.91,1190.98,1174.70,1190.98,-1.000,sl,1.50
2016-11-29 15:15,2016-11-29 16:30,sell,1183.14,1186.12,1174.19,1186.12,-1.000,sl,1.25
2016-11-30 16:00,2016-12-01 03:15,sell,1180.75,1180.50,1165.95,1165.95,3.000,tp,10.25
2016-12-01 16:00,2016-12-01 17:45,sell,1167.91,1167.73,1157.44,1167.73,0.050,sl,1.75
2016-12-02 15:15,2016-12-02 15:30,sell,1170.08,1173.38,1160.16,1173.38,-1.000,sl,0.25
2016-12-05 15:15,2016-12-05 18:30,sell,1166.64,1166.45,1155.49,1166.45,0.050,sl,3.25
2016-12-05 23:30,2016-12-06 03:00,sell,1169.55,1173.22,1158.52,1173.22,-1.000,sl,2.50
2016-12-06 18:45,2016-12-07 10:15,sell,1169.63,1169.43,1157.78,1169.43,0.050,sl,14.50
2016-12-08 22:30,2016-12-09 03:45,sell,1170.14,1170.06,1165.23,1165.23,3.000,tp,4.25
2016-12-09 16:45,2016-12-12 17:45,sell,1163.84,1163.57,1148.02,1159.57,0.810,time,24.00
2016-12-13 16:45,2016-12-13 18:00,sell,1158.30,1158.11,1147.21,1158.11,0.050,sl,1.25
2016-12-14 21:45,2016-12-15 12:30,sell,1149.32,1149.02,1131.43,1131.43,3.000,tp,13.75
2016-12-15 17:00,2016-12-16 07:45,sell,1127.13,1132.70,1110.43,1132.70,-1.000,sl,13.75
2016-12-16 16:00,2016-12-16 18:15,sell,1133.08,1132.97,1126.28,1132.97,0.050,sl,2.25
2016-12-20 16:00,2016-12-20 18:45,sell,1128.52,1131.60,1119.27,1131.60,-1.000,sl,2.75
2016-12-21 17:45,2016-12-22 16:30,sell,1130.95,1130.81,1122.34,1130.81,0.050,sl,21.75
2016-12-22 19:00,2016-12-23 08:00,sell,1128.68,1131.87,1119.11,1131.87,-1.000,sl,12.00
2016-12-23 15:45,2016-12-23 16:15,sell,1130.06,1131.64,1125.33,1131.64,-1.000,sl,0.50
2017-02-16 20:00,2017-02-17 17:15,buy,1239.16,1239.31,1248.50,1239.31,0.050,sl,20.25
2017-02-20 15:00,2017-02-21 01:15,buy,1237.54,1236.08,1241.91,1236.08,-1.000,sl,5.25
2017-02-22 22:30,2017-02-23 15:45,buy,1238.34,1238.50,1248.07,1248.07,3.000,tp,16.25
2017-02-23 15:45,2017-02-24 15:00,buy,1248.50,1248.66,1258.38,1258.38,3.000,tp,22.25
2017-02-24 17:15,2017-02-27 18:15,buy,1256.59,1256.77,1267.26,1262.69,1.715,time,24.00
2017-02-27 18:15,2017-02-27 20:15,buy,1262.77,1258.81,1274.65,1258.81,-1.000,sl,2.00
2017-02-28 16:15,2017-02-28 16:30,buy,1257.00,1254.29,1265.12,1254.29,-1.000,sl,0.25
2017-03-28 15:00,2017-03-28 16:30,buy,1256.56,1256.64,1261.24,1256.64,0.050,sl,1.50
2017-03-29 21:45,2017-03-30 03:45,buy,1253.50,1251.39,1259.82,1251.39,-1.000,sl,5.00
2017-04-03 20:30,2017-04-04 11:00,buy,1253.02,1253.13,1259.81,1259.81,3.000,tp,13.50
2017-04-04 20:30,2017-04-05 04:00,buy,1256.74,1254.61,1263.14,1254.61,-1.000,sl,6.50
2017-04-07 15:00,2017-04-07 15:30,buy,1264.00,1262.13,1269.59,1269.59,3.000,tp,0.50
2017-04-11 19:45,2017-04-12 20:45,buy,1271.25,1271.47,1284.50,1272.74,0.338,time,24.00
2017-04-12 21:15,2017-04-12 23:00,buy,1274.84,1275.00,1284.39,1284.39,3.000,tp,1.75
2017-04-13 15:45,2017-04-13 16:30,buy,1287.21,1284.99,1293.87,1284.99,-1.000,sl,0.75
2017-04-13 22:15,2017-04-17 01:15,buy,1286.96,1287.07,1293.71,1293.71,3.000,tp,2.00
2017-04-17 17:15,2017-04-17 18:15,buy,1289.83,1289.97,1298.30,1289.97,0.050,sl,1.00
2017-04-18 17:45,2017-04-19 09:00,buy,1288.03,1283.43,1301.83,1283.43,-1.000,sl,14.25
2017-04-21 18:45,2017-04-24 01:00,buy,1284.55,1280.50,1296.69,1280.50,-1.000,sl,5.25
2017-06-07 16:45,2017-06-07 18:45,buy,1291.86,1288.72,1301.30,1288.72,-1.000,sl,2.00
2017-07-11 16:45,2017-07-11 18:15,sell,1210.78,1210.69,1204.90,1210.69,0.050,sl,1.50
2017-08-17 19:45,2017-08-18 16:00,buy,1286.94,1287.16,1300.31,1300.31,3.000,tp,19.25
2017-08-18 16:00,2017-08-18 16:45,buy,1299.99,1297.35,1307.92,1297.35,-1.000,sl,0.75
2017-08-21 16:00,2017-08-21 18:30,buy,1289.41,1289.51,1295.58,1289.51,0.050,sl,2.50
2017-08-21 22:45,2017-08-22 03:00,buy,1291.69,1289.71,1297.65,1289.71,-1.000,sl,3.25
2017-08-23 18:00,2017-08-24 10:00,buy,1289.29,1286.55,1297.51,1286.55,-1.000,sl,15.00
2017-08-25 19:45,2017-08-28 20:45,buy,1292.71,1293.10,1316.23,1309.06,2.085,time,24.00
2017-08-28 21:15,2017-08-29 01:15,buy,1310.64,1310.78,1318.92,1318.92,3.000,tp,3.00
2017-08-29 15:00,2017-08-29 17:30,buy,1321.20,1317.52,1332.26,1317.52,-1.000,sl,2.50
2017-08-31 18:30,2017-09-01 16:45,buy,1317.41,1317.65,1331.48,1317.65,0.050,sl,21.25
2017-09-01 17:30,2017-09-04 10:00,buy,1321.92,1322.22,1339.72,1339.72,3.000,tp,15.50
2017-09-04 16:00,2017-09-04 17:00,buy,1335.46,1333.50,1341.36,1333.50,-1.000,sl,1.00
2017-09-05 17:00,2017-09-06 18:00,buy,1334.94,1335.15,1347.56,1340.67,1.362,time,24.00
2017-09-06 18:00,2017-09-06 19:30,buy,1340.75,1337.24,1351.30,1337.24,-1.000,sl,1.50
2017-09-07 15:00,2017-09-07 15:30,buy,1339.82,1337.93,1345.49,1345.49,3.000,tp,0.50
2017-09-07 22:00,2017-09-08 08:15,buy,1346.09,1346.27,1356.90,1356.90,3.000,tp,9.25
2017-12-13 15:15,2017-12-13 15:30,sell,1240.62,1241.96,1236.61,1241.96,-1.000,sl,0.25
2018-01-10 17:00,2018-01-11 18:00,buy,1319.97,1315.45,1333.54,1320.82,0.187,time,24.00
2018-01-11 18:15,2018-01-12 11:30,buy,1321.68,1321.86,1332.28,1332.28,3.000,tp,16.25
2018-01-12 17:30,2018-01-15 07:15,buy,1330.53,1330.75,1343.41,1343.41,3.000,tp,12.75
2018-01-15 15:00,2018-01-15 16:45,buy,1342.28,1340.20,1348.53,1340.20,-1.000,sl,1.75
2018-01-16 20:45,2018-01-17 04:45,buy,1338.76,1338.88,1346.04,1338.88,0.050,sl,7.00
2018-01-19 15:30,2018-01-19 16:30,buy,1334.90,1332.89,1340.95,1332.89,-1.000,sl,1.00
2018-01-19 21:30,2018-01-19 22:45,buy,1334.43,1332.80,1339.32,1332.80,-1.000,sl,1.25
2018-01-22 15:45,2018-01-22 16:30,buy,1333.93,1331.75,1340.48,1331.75,-1.000,sl,0.75
2018-01-22 22:30,2018-01-23 16:00,buy,1333.97,1334.06,1339.32,1334.06,0.050,sl,16.50
2018-01-23 18:30,2018-01-24 11:45,buy,1338.26,1338.45,1349.18,1349.18,3.000,tp,16.25
2018-01-24 19:30,2018-01-25 05:30,buy,1353.92,1354.08,1363.04,1363.04,3.000,tp,9.00
2018-01-25 15:00,2018-01-25 16:00,buy,1359.90,1357.59,1366.84,1357.59,-1.000,sl,1.00
2018-02-16 17:45,2018-02-16 19:00,buy,1355.57,1351.63,1367.40,1351.63,-1.000,sl,1.25
2018-06-04 21:00,2018-06-05 04:45,sell,1292.64,1292.55,1287.03,1292.55,0.050,sl,6.75
2018-06-18 20:15,2018-06-18 20:45,sell,1277.43,1279.43,1271.43,1279.43,-1.000,sl,0.50
2018-06-19 15:00,2018-06-19 15:15,sell,1270.29,1273.09,1261.89,1273.09,-1.000,sl,0.25
2018-06-19 21:45,2018-06-20 04:00,sell,1275.18,1275.08,1268.87,1275.08,0.050,sl,5.25
2018-06-20 18:15,2018-06-21 06:15,sell,1273.75,1273.62,1266.18,1266.18,3.000,tp,11.00
2018-06-21 15:00,2018-06-21 15:15,sell,1262.19,1264.62,1254.91,1264.62,-1.000,sl,0.25
2018-06-21 22:45,2018-06-22 04:00,sell,1267.24,1268.93,1262.18,1268.93,-1.000,sl,4.25
2018-06-25 15:45,2018-06-26 04:00,sell,1267.20,1267.08,1260.15,1267.08,0.050,sl,11.25
2018-06-26 15:00,2018-06-26 16:15,sell,1255.27,1257.36,1248.99,1257.36,-1.000,sl,1.25
2018-06-26 23:30,2018-06-27 04:00,sell,1258.03,1259.37,1254.01,1259.37,-1.000,sl,3.50
2018-06-27 16:30,2018-06-28 17:30,sell,1254.66,1254.50,1245.21,1251.46,1.016,time,24.00
2018-06-28 17:30,2018-06-29 07:30,sell,1251.38,1251.26,1244.13,1251.26,0.050,sl,13.00
2018-07-02 15:30,2018-07-02 15:45,sell,1248.87,1250.31,1244.56,1250.31,-1.000,sl,0.25
2018-07-02 21:45,2018-07-03 09:45,sell,1241.35,1241.24,1234.62,1241.24,0.050,sl,11.00
2018-07-11 16:15,2018-07-11 20:15,sell,1250.47,1250.34,1242.52,1242.52,3.000,tp,4.00
2018-07-11 22:15,2018-07-12 08:15,sell,1242.62,1244.87,1235.87,1244.87,-1.000,sl,9.00
2018-07-13 16:30,2018-07-16 04:30,sell,1240.38,1243.74,1230.32,1243.74,-1.000,sl,11.00
2018-07-16 16:00,2018-07-16 20:45,sell,1240.89,1240.79,1234.76,1240.79,0.050,sl,4.75
2018-07-17 15:30,2018-07-17 16:15,sell,1239.59,1239.50,1234.01,1234.01,3.000,tp,0.75
2018-07-18 17:00,2018-07-18 18:00,sell,1223.06,1225.42,1215.98,1225.42,-1.000,sl,1.00
2018-07-19 18:15,2018-07-19 20:00,sell,1216.55,1218.76,1209.95,1218.76,-1.000,sl,1.75
2018-07-23 23:00,2018-07-24 07:45,sell,1224.38,1224.30,1219.55,1219.55,3.000,tp,7.75
2018-07-24 18:45,2018-07-25 04:30,sell,1224.21,1227.26,1215.08,1227.26,-1.000,sl,8.75
2018-07-27 21:45,2018-07-30 13:00,sell,1222.81,1222.71,1216.68,1222.71,0.050,sl,14.25
2018-07-30 21:45,2018-07-31 04:30,sell,1222.31,1222.25,1218.35,1222.25,0.050,sl,5.75
2018-07-31 15:30,2018-07-31 16:15,sell,1219.38,1219.27,1212.70,1219.27,0.050,sl,0.75
2018-08-01 16:15,2018-08-01 21:00,sell,1220.82,1220.73,1215.17,1220.73,0.050,sl,4.75
2018-08-01 22:15,2018-08-02 04:15,sell,1217.20,1219.61,1209.97,1219.61,-1.000,sl,5.00
2018-08-02 16:15,2018-08-02 22:00,sell,1216.19,1216.07,1208.66,1208.66,3.000,tp,5.75
2018-08-06 16:30,2018-08-06 17:30,sell,1209.26,1211.39,1202.90,1211.39,-1.000,sl,1.00
2018-08-06 23:00,2018-08-07 01:00,sell,1206.99,1208.25,1203.24,1208.25,-1.000,sl,1.00
2018-08-07 20:45,2018-08-08 01:45,sell,1209.51,1211.17,1204.54,1211.17,-1.000,sl,4.00
2018-08-08 15:15,2018-08-08 16:00,sell,1209.27,1209.17,1202.88,1209.17,0.050,sl,0.75
2018-08-10 21:00,2018-08-13 02:00,sell,1211.37,1213.76,1204.21,1213.76,-1.000,sl,4.00
2018-08-13 16:45,2018-08-14 17:45,sell,1199.63,1199.43,1187.78,1197.87,0.445,time,24.00
2018-08-14 19:00,2018-08-15 05:45,sell,1195.68,1195.57,1189.52,1189.52,3.000,tp,9.75
2018-08-15 15:45,2018-08-15 18:30,sell,1185.10,1184.97,1177.47,1177.47,3.000,tp,2.75
2018-08-15 21:45,2018-08-16 03:15,sell,1176.68,1176.54,1168.68,1168.68,3.000,tp,4.50
2018-08-16 20:45,2018-08-17 03:30,sell,1175.37,1175.22,1166.40,1175.22,0.050,sl,5.75
2018-09-11 15:00,2018-09-11 18:15,sell,1192.80,1192.70,1187.18,1192.70,0.050,sl,3.25
2018-09-27 15:15,2018-09-27 16:00,sell,1191.66,1191.56,1186.21,1186.21,3.000,tp,0.75
2018-09-27 23:00,2018-09-28 11:00,sell,1183.40,1183.29,1177.32,1183.29,0.050,sl,11.00
2018-10-01 17:00,2018-10-01 19:30,sell,1186.10,1189.97,1174.47,1189.97,-1.000,sl,2.50
2018-12-12 19:45,2018-12-13 12:30,buy,1246.01,1243.82,1252.57,1243.82,-1.000,sl,15.75
2018-12-18 18:15,2018-12-19 11:45,buy,1248.43,1248.56,1256.49,1248.56,0.050,sl,16.50
2018-12-19 16:45,2018-12-19 19:15,buy,1255.74,1253.29,1263.08,1253.29,-1.000,sl,2.50
2018-12-21 15:15,2018-12-21 16:45,buy,1261.17,1258.39,1269.52,1258.39,-1.000,sl,1.50
2018-12-24 15:00,2018-12-26 06:00,buy,1263.09,1263.20,1269.88,1269.88,3.000,tp,5.50
2018-12-26 15:00,2018-12-26 19:00,buy,1275.30,1275.42,1282.25,1275.42,0.050,sl,4.00
2018-12-27 15:15,2018-12-27 17:00,buy,1275.07,1272.53,1282.68,1272.53,-1.000,sl,1.75
2018-12-28 18:30,2018-12-31 15:45,buy,1278.58,1278.72,1286.94,1278.72,0.050,sl,20.25
2018-12-31 18:00,2018-12-31 20:15,buy,1281.28,1278.42,1289.86,1278.42,-1.000,sl,2.25
2019-01-02 15:15,2019-01-02 15:30,buy,1286.80,1284.45,1293.85,1284.45,-1.000,sl,0.25
2019-01-02 23:45,2019-01-03 08:15,buy,1284.68,1284.79,1291.05,1291.05,3.000,tp,7.50
2019-01-03 15:30,2019-01-04 03:15,buy,1289.06,1289.21,1297.87,1297.87,3.000,tp,10.75
2019-01-07 15:00,2019-01-07 15:30,buy,1292.98,1293.07,1298.30,1293.07,0.050,sl,0.50
2019-01-15 16:45,2019-01-15 17:15,buy,1294.44,1291.67,1302.76,1291.67,-1.000,sl,0.50
2019-01-16 18:45,2019-01-16 21:15,buy,1294.71,1292.42,1301.60,1292.42,-1.000,sl,2.50
2019-01-29 15:00,2019-01-29 15:15,buy,1310.79,1308.65,1317.22,1308.65,-1.000,sl,0.25
2019-01-29 21:00,2019-01-30 15:00,buy,1311.59,1311.69,1317.54,1311.69,0.050,sl,17.00
2019-01-30 17:45,2019-01-30 20:30,buy,1312.21,1309.88,1319.22,1309.88,-1.000,sl,2.75
2019-01-31 15:30,2019-01-31 16:45,buy,1325.55,1323.39,1332.03,1323.39,-1.000,sl,1.25
2019-01-31 22:00,2019-01-31 22:45,buy,1321.39,1319.34,1327.56,1319.34,-1.000,sl,0.75
2019-02-01 15:00,2019-02-01 15:30,buy,1321.36,1319.89,1325.79,1319.89,-1.000,sl,0.50
2019-02-08 16:45,2019-02-11 05:00,buy,1314.31,1312.02,1321.19,1312.02,-1.000,sl,11.25
2019-02-13 17:00,2019-02-13 18:00,buy,1316.65,1313.22,1326.96,1313.22,-1.000,sl,1.00
2019-02-15 19:00,2019-02-18 01:00,buy,1317.05,1317.19,1325.25,1317.19,0.050,sl,5.00
2019-02-18 15:30,2019-02-18 17:00,buy,1326.94,1325.35,1331.73,1325.35,-1.000,sl,1.50
2019-02-19 15:00,2019-02-19 17:45,buy,1331.80,1331.91,1338.04,1338.04,3.000,tp,2.75
2019-02-20 15:00,2019-02-20 15:45,buy,1344.83,1342.85,1350.80,1342.85,-1.000,sl,0.75
2019-06-12 15:30,2019-06-12 15:45,buy,1335.37,1332.82,1343.02,1332.82,-1.000,sl,0.25
2019-06-13 16:45,2019-06-14 01:00,buy,1336.27,1336.40,1343.69,1343.69,3.000,tp,7.25
2019-06-14 15:00,2019-06-14 15:30,buy,1355.02,1352.62,1362.25,1352.62,-1.000,sl,0.50
2019-06-18 15:15,2019-06-18 16:30,buy,1352.13,1348.66,1362.57,1348.66,-1.000,sl,1.25
2019-06-19 19:15,2019-06-19 21:00,buy,1345.85,1343.21,1353.80,1353.80,3.000,tp,1.75
2019-06-20 15:15,2019-06-20 15:30,buy,1385.80,1382.05,1397.03,1382.05,-1.000,sl,0.25
2019-06-20 21:30,2019-06-20 23:30,buy,1391.97,1386.69,1407.80,1386.69,-1.000,sl,2.00
2019-06-21 15:45,2019-06-21 17:15,buy,1396.92,1389.93,1417.88,1389.93,-1.000,sl,1.50
2019-06-21 22:00,2019-06-24 01:30,buy,1398.56,1398.75,1409.87,1409.87,3.000,tp,2.50
2019-06-24 16:15,2019-06-24 21:45,buy,1407.32,1407.50,1418.25,1418.25,3.000,tp,5.50
2019-06-24 22:30,2019-06-25 03:00,buy,1418.53,1418.67,1427.27,1427.27,3.000,tp,3.50
2019-06-25 16:00,2019-06-25 17:30,buy,1428.79,1429.01,1442.30,1429.01,0.050,sl,1.50
2019-07-03 23:00,2019-07-04 01:15,buy,1418.71,1416.66,1424.84,1416.66,-1.000,sl,1.25
2019-07-04 18:30,2019-07-05 03:15,buy,1415.95,1416.09,1424.41,1416.09,0.050,sl,3.75
2019-07-15 22:45,2019-07-16 02:30,buy,1415.15,1415.27,1422.25,1415.27,0.050,sl,2.75
2019-07-16 15:15,2019-07-16 15:30,buy,1414.50,1412.32,1421.04,1412.32,-1.000,sl,0.25
2019-07-18 20:15,2019-07-18 22:00,buy,1426.88,1427.10,1440.22,1440.22,3.000,tp,1.75
2019-07-30 19:45,2019-07-31 04:00,buy,1429.00,1429.15,1438.01,1429.15,0.050,sl,7.25
2019-07-31 15:45,2019-07-31 16:30,buy,1432.12,1430.09,1438.20,1430.09,-1.000,sl,0.75
2019-08-05 18:30,2019-08-06 04:15,buy,1463.43,1463.84,1487.85,1463.84,0.050,sl,8.75
2019-08-06 15:00,2019-08-07 02:45,buy,1465.11,1465.30,1476.52,1476.52,3.000,tp,10.75
2019-08-07 15:00,2019-08-07 15:15,buy,1498.04,1493.85,1510.62,1493.85,-1.000,sl,0.25
2019-08-07 21:15,2019-08-07 22:30,buy,1506.23,1498.58,1529.19,1498.58,-1.000,sl,1.25
2019-08-08 21:00,2019-08-09 04:00,buy,1504.56,1499.22,1520.58,1499.22,-1.000,sl,6.00
2019-08-09 18:15,2019-08-09 19:45,buy,1505.64,1498.67,1526.57,1498.67,-1.000,sl,1.50
2019-08-12 16:30,2019-08-12 21:30,buy,1504.23,1499.17,1519.43,1519.43,3.000,tp,5.00
2019-08-12 23:15,2019-08-13 12:45,buy,1512.36,1512.66,1530.01,1530.01,3.000,tp,12.50
2019-08-14 17:30,2019-08-14 20:30,buy,1512.79,1513.24,1539.38,1513.24,0.050,sl,3.00
2019-08-14 23:45,2019-08-15 09:15,buy,1516.27,1516.61,1536.50,1516.61,0.050,sl,8.50
2019-08-15 18:45,2019-08-15 22:30,buy,1519.25,1519.59,1539.10,1519.59,0.050,sl,3.75
2019-08-26 16:45,2019-08-26 18:30,buy,1534.63,1529.11,1551.19,1529.11,-1.000,sl,1.75
2019-08-27 15:00,2019-08-27 15:15,buy,1531.85,1529.27,1539.58,1529.27,-1.000,sl,0.25
2019-08-27 21:00,2019-08-27 22:00,buy,1542.43,1537.42,1557.44,1537.42,-1.000,sl,1.00
2019-08-28 23:45,2019-08-29 01:00,buy,1541.11,1538.31,1549.48,1538.31,-1.000,sl,0.25
2019-08-29 15:45,2019-08-29 16:45,buy,1542.81,1538.09,1556.96,1538.09,-1.000,sl,1.00
2019-09-03 19:45,2019-09-04 09:00,buy,1545.97,1538.92,1567.10,1538.92,-1.000,sl,12.25
2019-09-04 15:45,2019-09-04 20:15,buy,1541.58,1541.76,1552.46,1552.46,3.000,tp,4.50
2019-09-24 15:00,2019-09-24 16:00,buy,1521.42,1519.17,1528.14,1519.17,-1.000,sl,1.00
2019-09-24 21:30,2019-09-25 17:30,buy,1531.58,1524.53,1552.70,1524.53,-1.000,sl,19.00
2019-11-29 15:00,2019-11-29 15:15,sell,1453.47,1455.02,1448.81,1455.02,-1.000,sl,0.25
2020-01-03 15:30,2020-01-03 21:30,buy,1546.34,1546.55,1559.17,1546.55,0.050,sl,6.00
2020-01-03 22:45,2020-01-06 01:00,buy,1549.12,1546.04,1558.34,1558.34,3.000,tp,1.25
2020-01-06 16:15,2020-01-06 17:15,buy,1576.25,1572.17,1588.48,1572.17,-1.000,sl,1.00
2020-01-07 15:00,2020-01-07 17:00,buy,1566.56,1566.73,1577.15,1566.73,0.050,sl,2.00
2020-01-07 21:30,2020-01-08 01:15,buy,1570.99,1571.14,1580.23,1580.23,3.000,tp,2.75
2020-01-16 22:45,2020-01-17 01:00,buy,1553.76,1551.96,1559.15,1551.96,-1.000,sl,1.25
2020-01-17 15:00,2020-01-17 15:15,buy,1560.54,1557.95,1568.29,1557.95,-1.000,sl,0.25
2020-01-20 17:45,2020-01-21 03:15,buy,1560.98,1559.29,1566.04,1566.04,3.000,tp,4.50
2020-01-24 15:45,2020-01-24 17:15,buy,1561.48,1561.61,1569.67,1569.67,3.000,tp,1.50
2020-01-27 16:15,2020-01-27 16:30,buy,1584.99,1580.76,1597.67,1580.76,-1.000,sl,0.25
2020-01-27 22:15,2020-01-28 08:15,buy,1581.33,1578.17,1590.80,1578.17,-1.000,sl,9.00
2020-01-30 17:30,2020-01-30 21:45,buy,1583.45,1577.59,1601.02,1577.59,-1.000,sl,4.25
2020-01-31 15:00,2020-01-31 15:30,buy,1581.16,1578.40,1589.43,1578.40,-1.000,sl,0.50
2020-01-31 21:15,2020-02-03 05:15,buy,1586.65,1581.04,1603.48,1581.04,-1.000,sl,7.00
2020-02-14 15:30,2020-02-14 16:00,buy,1580.00,1577.93,1586.21,1577.93,-1.000,sl,0.50
2020-02-14 23:00,2020-02-17 01:00,buy,1582.93,1583.01,1587.54,1583.01,0.050,sl,1.00
2020-02-17 16:00,2020-02-17 17:00,buy,1582.17,1580.83,1586.19,1580.83,-1.000,sl,1.00
2020-02-18 15:00,2020-02-18 16:30,buy,1588.07,1588.18,1594.45,1588.18,0.050,sl,1.50
2020-02-18 21:45,2020-02-19 04:00,buy,1601.56,1601.71,1610.54,1601.71,0.050,sl,5.25
2020-02-19 17:15,2020-02-20 03:00,buy,1607.00,1607.22,1620.03,1607.22,0.050,sl,8.75
2020-02-20 15:15,2020-02-20 16:15,buy,1617.72,1614.38,1627.74,1614.38,-1.000,sl,1.00
2020-02-20 21:15,2020-02-21 09:15,buy,1619.94,1620.16,1633.06,1633.06,3.000,tp,11.00
2020-02-21 15:00,2020-02-21 16:00,buy,1640.06,1640.24,1650.80,1640.24,0.050,sl,1.00
2020-02-21 22:00,2020-02-24 01:00,buy,1645.14,1641.19,1657.01,1657.01,3.000,tp,2.00
2020-02-24 16:00,2020-02-24 16:45,buy,1681.92,1674.38,1704.53,1674.38,-1.000,sl,0.75
2020-02-27 16:00,2020-02-27 17:45,buy,1652.45,1652.76,1670.89,1652.76,0.050,sl,1.75
2020-03-05 15:15,2020-03-05 16:45,buy,1654.69,1654.98,1671.81,1654.98,0.050,sl,1.50
2020-03-06 15:00,2020-03-06 15:15,buy,1688.53,1681.53,1709.50,1681.53,-1.000,sl,0.25
2020-03-06 21:00,2020-03-06 22:15,buy,1675.37,1676.01,1713.66,1676.01,0.050,sl,1.25
2020-03-09 21:00,2020-03-10 01:00,buy,1678.92,1669.57,1706.99,1669.57,-1.000,sl,2.00
2020-04-15 16:45,2020-04-15 18:45,buy,1724.44,1713.40,1757.56,1713.40,-1.000,sl,2.00
2020-04-15 22:45,2020-04-15 23:30,buy,1722.07,1714.27,1745.47,1714.27,-1.000,sl,0.75
2020-04-16 17:00,2020-04-16 19:15,buy,1731.74,1719.88,1767.31,1719.88,-1.000,sl,2.25
2020-04-23 16:30,2020-04-23 20:15,buy,1731.32,1722.01,1759.24,1722.01,-1.000,sl,3.75
2020-04-24 22:45,2020-04-27 01:00,buy,1728.61,1721.43,1750.15,1721.43,-1.000,sl,1.25
2020-05-14 16:30,2020-05-15 17:30,buy,1726.47,1726.82,1747.47,1739.39,1.846,time,24.00
2020-05-15 18:00,2020-05-18 16:00,buy,1744.18,1744.64,1771.74,1744.64,0.050,sl,21.00
2020-05-19 22:00,2020-05-20 05:30,buy,1746.55,1746.73,1757.20,1746.73,0.050,sl,6.50
2020-05-20 16:45,2020-05-21 04:00,buy,1749.93,1742.45,1772.37,1742.45,-1.000,sl,10.25
2020-06-02 15:00,2020-06-02 17:30,buy,1740.40,1740.61,1753.19,1740.61,0.050,sl,2.50
2020-06-12 15:15,2020-06-12 18:00,buy,1738.22,1733.01,1753.83,1733.01,-1.000,sl,2.75
