open,close,dir,entry,sl,tp,exit,r,reason,hold_min
2025-05-09 05:15,2025-05-09 05:30,sell,3277.02,3285.99,3264.20,3285.99,-1.000,sl,30
2025-05-09 14:15,2025-05-09 14:15,buy,3331.29,3326.42,3337.97,3337.97,1.372,tp,15
2025-05-09 16:30,2025-05-09 16:30,buy,3340.24,3333.91,3349.11,3333.91,-1.000,sl,15
2025-05-09 19:15,2025-05-09 19:15,buy,3347.02,3339.37,3357.87,3339.37,-1.000,sl,15
2025-05-12 01:15,2025-05-12 01:45,sell,3281.68,3289.32,3270.84,3270.84,1.418,tp,45
2025-05-12 04:15,2025-05-12 04:45,sell,3261.67,3275.79,3241.12,3275.79,-1.000,sl,45
2025-05-12 08:45,2025-05-12 09:00,sell,3270.80,3276.49,3262.89,3276.49,-1.000,sl,30
2025-05-12 10:15,2025-05-12 10:15,sell,3246.22,3253.55,3235.85,3235.85,1.415,tp,15
2025-05-12 13:00,2025-05-12 14:45,sell,3214.43,3226.70,3196.66,3226.70,-1.000,sl,120
2025-05-12 19:15,2025-05-12 23:00,sell,3231.24,3239.98,3218.75,3236.47,-0.598,time,240
2025-05-13 04:30,2025-05-13 04:30,sell,3229.73,3235.61,3221.53,3221.53,1.394,tp,15
2025-05-13 08:15,2025-05-13 08:30,buy,3260.53,3253.56,3270.35,3253.56,-1.000,sl,30
2025-05-13 10:00,2025-05-13 10:30,buy,3262.39,3255.97,3271.39,3255.97,-1.000,sl,45
2025-05-13 17:00,2025-05-13 17:00,sell,3227.30,3234.80,3216.67,3234.80,-1.000,sl,15
2025-05-13 19:00,2025-05-13 19:30,buy,3253.69,3245.18,3265.83,3250.28,-0.401,lock_stop,45
2025-05-14 02:15,2025-05-14 02:30,buy,3255.60,3252.16,3260.13,3252.16,-1.000,sl,30
2025-05-14 05:30,2025-05-14 07:00,sell,3235.00,3241.25,3226.25,3226.25,1.400,tp,105
2025-05-14 15:00,2025-05-14 15:15,sell,3219.91,3225.44,3212.25,3212.25,1.387,tp,30
2025-05-14 15:45,2025-05-14 15:45,sell,3200.73,3207.73,3190.85,3190.85,1.411,tp,15
2025-05-15 04:45,2025-05-15 05:00,sell,3177.71,3182.97,3170.45,3170.45,1.381,tp,30
2025-05-15 05:30,2025-05-15 05:30,sell,3163.68,3170.15,3154.60,3154.60,1.403,tp,15
2025-05-16 01:15,2025-05-16 01:45,buy,3245.54,3240.75,3252.09,3252.09,1.369,tp,45
2025-05-16 09:15,2025-05-16 09:15,buy,3228.75,3221.69,3238.71,3221.69,-1.000,sl,15
2025-05-16 11:15,2025-05-16 11:15,sell,3197.14,3205.31,3185.51,3205.31,-1.000,sl,15
2025-05-16 13:45,2025-05-16 13:45,sell,3195.80,3203.09,3185.49,3185.49,1.414,tp,15
2025-05-16 15:00,2025-05-16 15:15,sell,3162.91,3172.12,3149.72,3172.12,-1.000,sl,30
2025-05-19 01:15,2025-05-19 01:15,buy,3218.10,3211.98,3226.65,3226.65,1.398,tp,15
2025-05-19 02:00,2025-05-19 02:00,buy,3239.52,3231.88,3250.36,3244.37,0.635,lock_target,15
2025-05-20 02:15,2025-05-20 03:15,sell,3221.29,3224.39,3217.27,3217.27,1.298,tp,75
2025-05-20 05:30,2025-05-20 05:45,sell,3210.74,3216.50,3202.73,3206.71,0.700,lock_target,30
2025-05-21 01:15,2025-05-21 01:15,buy,3300.04,3296.01,3305.47,3296.01,-1.000,sl,15
2025-05-21 03:45,2025-05-21 04:00,buy,3302.38,3296.63,3310.37,3310.37,1.391,tp,30
2025-05-21 06:30,2025-05-21 08:00,buy,3308.06,3299.84,3319.76,3299.84,-1.000,sl,105
2025-05-21 08:45,2025-05-21 11:00,buy,3312.86,3307.11,3320.85,3307.11,-1.000,sl,150
2025-05-21 13:30,2025-05-21 13:30,buy,3316.61,3310.88,3324.57,3311.21,-0.943,lock_stop,15
2025-05-22 02:30,2025-05-22 02:45,buy,3322.85,3317.96,3329.56,3317.96,-1.000,sl,30
2025-05-22 04:15,2025-05-22 04:15,buy,3327.53,3322.63,3334.26,3334.26,1.373,tp,15
2025-05-22 04:45,2025-05-22 05:00,buy,3342.85,3337.14,3350.79,3337.14,-1.000,sl,30
2025-05-22 05:45,2025-05-22 06:45,buy,3343.77,3337.68,3352.28,3337.68,-1.000,sl,75
2025-05-22 12:30,2025-05-22 13:30,sell,3306.32,3312.28,3298.01,3298.01,1.395,tp,75
2025-05-22 14:00,2025-05-22 14:15,sell,3289.46,3296.14,3280.07,3296.14,-1.000,sl,30
2025-05-22 17:00,2025-05-22 17:15,sell,3287.65,3297.95,3272.83,3297.95,-1.000,sl,30
2025-05-23 07:45,2025-05-23 08:45,buy,3314.10,3308.41,3322.01,3322.01,1.390,tp,75
2025-05-23 09:15,2025-05-23 11:15,buy,3328.63,3323.41,3335.84,3323.41,-1.000,sl,135
2025-05-23 14:45,2025-05-23 14:45,buy,3334.99,3329.47,3342.64,3342.64,1.387,tp,15
2025-05-23 15:15,2025-05-23 15:30,buy,3350.32,3343.50,3359.92,3359.92,1.408,tp,30
2025-05-26 05:45,2025-05-26 06:00,buy,3353.09,3346.46,3362.41,3346.46,-1.000,sl,30
2025-05-26 10:00,2025-05-26 11:30,sell,3336.93,3341.04,3331.39,3331.39,1.348,tp,105
2025-05-26 12:30,2025-05-26 13:00,sell,3326.95,3332.14,3319.78,3332.14,-1.000,sl,45
2025-05-26 15:30,2025-05-26 15:30,sell,3326.54,3330.59,3321.08,3330.59,-1.000,sl,15
2025-05-27 01:15,2025-05-27 01:15,buy,3343.86,3341.42,3346.89,3346.89,1.244,tp,15
2025-05-27 03:15,2025-05-27 03:15,buy,3349.66,3347.02,3353.00,3347.02,-1.000,sl,15
2025-05-27 06:30,2025-05-27 06:45,buy,3347.04,3342.13,3353.79,3342.13,-1.000,sl,30
2025-05-27 08:00,2025-05-27 08:30,sell,3330.65,3334.95,3324.83,3324.83,1.354,tp,45
2025-05-27 09:00,2025-05-27 09:00,sell,3323.26,3327.84,3317.02,3327.84,-1.000,sl,15
2025-05-27 10:00,2025-05-27 10:45,sell,3308.53,3314.47,3300.24,3300.24,1.395,tp,60
2025-05-27 14:30,2025-05-27 15:15,sell,3289.91,3296.88,3280.08,3296.88,-1.000,sl,60
2025-05-28 03:45,2025-05-28 03:45,buy,3314.59,3311.07,3319.24,3311.07,-1.000,sl,15
2025-05-28 04:45,2025-05-28 05:00,sell,3301.31,3305.76,3295.26,3305.76,-1.000,sl,30
2025-05-28 06:30,2025-05-28 06:30,sell,3293.75,3299.91,3285.14,3298.05,-0.699,lock_stop,15
2025-05-29 02:15,2025-05-29 02:30,sell,3270.03,3277.34,3259.69,3259.69,1.415,tp,30
2025-05-29 08:45,2025-05-29 09:00,sell,3267.90,3273.01,3260.86,3273.01,-1.000,sl,30
2025-05-29 13:30,2025-05-29 15:15,buy,3298.57,3292.98,3306.34,3306.34,1.388,tp,120
2025-05-29 15:45,2025-05-29 15:45,buy,3313.89,3308.03,3322.05,3316.45,0.437,lock_target,15
2025-05-30 06:45,2025-05-30 08:30,sell,3293.57,3299.46,3285.36,3299.46,-1.000,sl,120
2025-05-30 17:00,2025-05-30 17:00,sell,3276.41,3284.56,3264.81,3284.56,-1.000,sl,15
2025-05-30 23:30,2025-05-30 23:30,sell,3289.97,3293.12,3285.87,3292.09,-0.674,lock_stop,15
2025-06-02 02:00,2025-06-02 03:30,buy,3313.35,3308.37,3320.19,3308.37,-1.000,sl,105
2025-06-02 07:30,2025-06-02 08:15,buy,3313.83,3309.52,3319.67,3319.67,1.355,tp,60
2025-06-02 08:45,2025-06-02 09:00,buy,3322.75,3318.70,3328.21,3328.21,1.346,tp,30
2025-06-02 09:30,2025-06-02 09:30,buy,3337.80,3333.21,3344.05,3344.05,1.364,tp,15
2025-06-03 01:15,2025-06-03 01:15,buy,3386.53,3383.31,3390.73,3390.73,1.306,tp,15
2025-06-03 08:30,2025-06-03 08:45,sell,3358.82,3363.87,3351.87,3363.87,-1.000,sl,30
2025-06-03 09:45,2025-06-03 10:00,sell,3355.30,3360.86,3347.59,3360.86,-1.000,sl,30
2025-06-03 15:15,2025-06-03 15:30,sell,3353.14,3357.15,3347.75,3357.15,-1.000,sl,30
2025-06-03 17:00,2025-06-03 17:00,sell,3345.55,3351.43,3337.36,3337.36,1.394,tp,15
2025-06-04 03:15,2025-06-04 03:15,sell,3353.63,3356.71,3349.64,3356.71,-1.000,sl,15
2025-06-04 04:00,2025-06-04 04:00,sell,3350.01,3353.85,3344.88,3353.85,-1.000,sl,15
2025-06-04 04:30,2025-06-04 04:45,buy,3363.84,3358.90,3370.63,3370.63,1.374,tp,30
2025-06-04 14:30,2025-06-04 15:15,sell,3346.46,3351.36,3339.73,3351.36,-1.000,sl,60
2025-06-04 17:30,2025-06-04 17:30,buy,3369.57,3362.58,3379.43,3379.43,1.411,tp,15
2025-06-04 20:45,2025-06-04 22:00,buy,3379.18,3373.71,3386.76,3373.71,-1.000,sl,90
2025-06-05 02:30,2025-06-05 02:30,buy,3378.88,3375.94,3382.66,3375.94,-1.000,sl,15
2025-06-05 03:30,2025-06-05 03:30,buy,3381.28,3377.91,3385.71,3377.91,-1.000,sl,15
2025-06-05 11:45,2025-06-05 11:45,buy,3375.58,3371.29,3381.38,3375.21,-0.086,lock_stop,15
2025-06-06 07:30,2025-06-06 08:30,buy,3372.37,3367.71,3378.74,3367.71,-1.000,sl,75
2025-06-06 15:45,2025-06-06 15:45,sell,3352.89,3358.24,3345.50,3358.24,-1.000,sl,15
2025-06-06 17:00,2025-06-06 17:15,sell,3342.96,3350.49,3332.29,3332.29,1.417,tp,30
2025-06-06 21:15,2025-06-06 23:45,sell,3315.09,3321.09,3306.71,3312.12,0.495,eod,165
2025-06-09 03:45,2025-06-09 04:00,sell,3302.59,3307.88,3295.28,3307.88,-1.000,sl,30
2025-06-09 05:00,2025-06-09 05:15,sell,3295.61,3302.29,3286.21,3302.29,-1.000,sl,30
2025-06-09 12:30,2025-06-09 12:30,sell,3318.41,3322.76,3312.51,3321.75,-0.767,lock_stop,15
2025-06-10 04:15,2025-06-10 04:30,sell,3313.18,3317.54,3307.27,3307.27,1.357,tp,30
2025-06-10 14:00,2025-06-10 14:00,buy,3335.60,3331.74,3340.76,3339.04,0.892,lock_target,15
2025-06-11 04:30,2025-06-11 04:45,buy,3336.02,3330.93,3343.04,3330.93,-1.000,sl,30
2025-06-11 06:00,2025-06-11 09:15,buy,3338.49,3333.57,3345.24,3333.57,-1.000,sl,210
2025-06-11 11:00,2025-06-11 11:00,buy,3345.97,3341.54,3351.98,3345.06,-0.206,lock_stop,15
2025-06-12 01:15,2025-06-12 01:45,buy,3361.27,3355.47,3369.34,3369.34,1.392,tp,45
2025-06-12 04:30,2025-06-12 04:30,buy,3375.72,3369.13,3384.98,3369.13,-1.000,sl,15
2025-06-12 05:45,2025-06-12 07:00,buy,3377.32,3371.05,3386.10,3371.05,-1.000,sl,90
2025-06-12 13:00,2025-06-12 13:15,buy,3365.67,3358.09,3376.41,3376.41,1.418,tp,30
2025-06-12 13:45,2025-06-12 14:30,buy,3382.49,3374.02,3394.57,3374.02,-1.000,sl,60
2025-06-12 16:45,2025-06-12 16:45,buy,3398.66,3390.30,3410.57,3390.30,-1.000,sl,15
2025-06-12 22:15,2025-06-12 23:45,buy,3386.67,3382.58,3392.17,3386.66,-0.002,eod,105
2025-06-13 02:45,2025-06-13 02:45,buy,3387.63,3384.99,3390.97,3390.97,1.263,tp,15
2025-06-13 03:15,2025-06-13 03:15,buy,3402.43,3397.89,3408.62,3408.62,1.362,tp,15
2025-06-16 01:15,2025-06-16 01:30,buy,3450.27,3445.19,3457.27,3445.19,-1.000,sl,30
2025-06-16 08:45,2025-06-16 09:15,sell,3420.42,3425.38,3413.61,3413.61,1.374,tp,45
2025-06-16 10:15,2025-06-16 11:15,sell,3410.81,3416.77,3402.49,3416.77,-1.000,sl,75
2025-06-16 17:00,2025-06-16 17:00,sell,3387.96,3395.57,3377.17,3395.57,-1.000,sl,15
2025-06-16 20:45,2025-06-16 21:45,sell,3393.01,3397.76,3386.50,3386.50,1.369,tp,75
2025-06-16 22:15,2025-06-16 22:30,sell,3383.78,3387.60,3378.68,3387.60,-1.000,sl,30
2025-06-17 06:00,2025-06-17 06:15,sell,3389.75,3396.29,3380.56,3380.56,1.404,tp,30
2025-06-17 09:45,2025-06-17 09:45,sell,3381.63,3386.39,3375.11,3386.39,-1.000,sl,15
2025-06-17 12:00,2025-06-17 12:15,sell,3378.66,3383.95,3371.34,3383.95,-1.000,sl,30
2025-06-17 15:15,2025-06-17 15:30,sell,3384.60,3390.35,3376.59,3390.35,-1.000,sl,30
2025-06-17 17:45,2025-06-17 17:45,sell,3375.42,3382.60,3365.27,3382.60,-1.000,sl,15
2025-06-18 03:15,2025-06-18 03:45,sell,3383.43,3387.14,3378.49,3387.14,-1.000,sl,45
2025-06-18 04:45,2025-06-18 05:00,sell,3380.02,3384.14,3374.46,3374.46,1.348,tp,30
2025-06-18 05:30,2025-06-18 05:45,sell,3373.17,3377.49,3367.31,3377.49,-1.000,sl,30
2025-06-18 07:45,2025-06-18 08:00,buy,3397.65,3392.95,3404.07,3392.95,-1.000,sl,30
2025-06-18 09:45,2025-06-18 09:45,sell,3379.97,3384.17,3374.29,3384.17,-1.000,sl,15
2025-06-19 06:30,2025-06-19 06:30,sell,3371.07,3376.14,3364.09,3376.14,-1.000,sl,15
2025-06-19 08:45,2025-06-19 08:45,sell,3368.79,3372.50,3363.85,3363.85,1.332,tp,15
2025-06-19 09:15,2025-06-19 09:30,sell,3355.57,3360.33,3349.06,3349.06,1.369,tp,30
2025-06-19 15:15,2025-06-19 15:30,sell,3365.81,3370.18,3359.89,3370.18,-1.000,sl,30
2025-06-19 16:30,2025-06-19 16:30,sell,3362.63,3367.28,3356.27,3367.28,-1.000,sl,15
2025-06-20 01:15,2025-06-20 02:15,sell,3364.63,3369.02,3358.67,3369.02,-1.000,sl,75
2025-06-20 04:15,2025-06-20 04:45,sell,3358.93,3363.16,3353.22,3363.16,-1.000,sl,45
2025-06-20 06:00,2025-06-20 06:00,sell,3352.21,3356.97,3345.69,3345.69,1.369,tp,15
2025-06-20 09:00,2025-06-20 10:00,sell,3344.47,3349.31,3337.83,3349.31,-1.000,sl,75
2025-06-20 14:30,2025-06-20 14:30,sell,3351.66,3355.02,3347.25,3355.02,-1.000,sl,15
2025-06-23 01:15,2025-06-23 01:15,buy,3380.32,3375.88,3386.35,3375.88,-1.000,sl,15
2025-06-23 07:30,2025-06-23 08:30,sell,3359.66,3364.93,3352.38,3352.38,1.381,tp,75
2025-06-23 14:15,2025-06-23 14:15,buy,3374.69,3370.65,3380.13,3380.13,1.345,tp,15
2025-06-23 16:45,2025-06-23 17:00,buy,3381.98,3375.22,3391.50,3375.22,-1.000,sl,30
2025-06-23 19:30,2025-06-23 19:30,buy,3391.63,3384.97,3401.00,3384.97,-1.000,sl,15
2025-06-24 08:15,2025-06-24 08:30,sell,3341.50,3345.84,3335.62,3335.62,1.356,tp,30
2025-06-24 09:00,2025-06-24 09:00,sell,3331.83,3336.44,3325.53,3325.53,1.365,tp,15
2025-06-25 04:15,2025-06-25 04:30,buy,3331.10,3328.33,3334.63,3328.33,-1.000,sl,30
2025-06-25 05:00,2025-06-25 05:00,buy,3334.88,3331.66,3339.09,3331.66,-1.000,sl,15
2025-06-25 08:45,2025-06-25 08:45,buy,3332.90,3330.20,3336.32,3331.64,-0.467,lock_stop,15
2025-06-26 02:15,2025-06-26 03:00,buy,3337.34,3334.44,3341.07,3334.44,-1.000,sl,60
2025-06-26 05:45,2025-06-26 07:00,buy,3340.20,3336.30,3345.42,3336.30,-1.000,sl,90
2025-06-26 10:00,2025-06-26 10:15,buy,3339.97,3336.44,3344.64,3344.64,1.323,tp,30
2025-06-26 10:45,2025-06-26 12:00,buy,3346.44,3342.81,3351.26,3342.81,-1.000,sl,90
2025-06-26 16:15,2025-06-26 16:30,sell,3319.33,3325.46,3310.75,3310.75,1.398,tp,30
2025-06-26 22:15,2025-06-26 23:45,sell,3329.81,3333.06,3325.56,3327.76,0.630,eod,105
2025-06-27 01:15,2025-06-27 01:30,sell,3324.04,3326.95,3320.30,3320.30,1.285,tp,30
2025-06-27 05:45,2025-06-27 06:00,sell,3311.52,3316.10,3305.28,3305.28,1.364,tp,30
2025-06-30 01:15,2025-06-30 01:15,sell,3265.52,3270.68,3258.41,3258.41,1.379,tp,15
2025-06-30 08:00,2025-06-30 08:45,buy,3286.07,3281.76,3291.91,3288.92,0.661,lock_target,60
2025-07-01 02:00,2025-07-01 04:00,buy,3311.70,3308.23,3316.27,3316.27,1.320,tp,135
2025-07-01 04:30,2025-07-01 04:30,buy,3320.53,3317.01,3325.18,3317.01,-1.000,sl,15
2025-07-01 06:30,2025-07-01 08:00,buy,3321.37,3317.68,3326.28,3326.28,1.331,tp,105
2025-07-01 08:30,2025-07-01 09:15,buy,3329.79,3326.58,3333.99,3326.58,-1.000,sl,60
2025-07-01 10:15,2025-07-01 11:00,buy,3336.56,3332.86,3341.48,3341.48,1.331,tp,60
2025-07-01 12:30,2025-07-01 12:30,buy,3343.14,3338.69,3349.19,3345.92,0.625,lock_target,15
2025-07-02 01:30,2025-07-02 02:00,buy,3342.52,3340.00,3345.67,3340.00,-1.000,sl,45
2025-07-02 05:15,2025-07-02 05:45,sell,3329.97,3334.64,3323.60,3334.64,-1.000,sl,45
2025-07-02 08:30,2025-07-02 08:30,buy,3343.14,3339.93,3347.33,3339.93,-1.000,sl,15
2025-07-03 01:15,2025-07-03 01:15,buy,3360.74,3358.14,3364.02,3364.02,1.260,tp,15
2025-07-03 15:45,2025-07-03 15:45,sell,3312.03,3318.62,3302.78,3318.62,-1.000,sl,15
2025-07-03 23:15,2025-07-03 23:45,sell,3326.37,3328.32,3324.07,3325.92,0.231,eod,45
2025-07-04 01:15,2025-07-04 01:30,sell,3324.15,3325.93,3322.11,3325.93,-1.000,sl,30
2025-07-04 16:45,2025-07-04 16:45,buy,3338.03,3334.60,3342.54,3334.60,-1.000,sl,15
2025-07-07 02:15,2025-07-07 02:30,sell,3331.06,3334.03,3327.24,3327.24,1.289,tp,30
2025-07-07 03:15,2025-07-07 04:00,sell,3325.06,3328.52,3320.49,3320.49,1.319,tp,60
2025-07-08 01:15,2025-07-08 01:30,buy,3344.50,3341.14,3348.92,3341.14,-1.000,sl,30
2025-07-08 08:30,2025-07-08 09:00,buy,3335.92,3332.78,3340.01,3332.78,-1.000,sl,45
2025-07-08 10:15,2025-07-08 10:15,buy,3338.25,3335.04,3342.44,3335.04,-1.000,sl,15
2025-07-09 02:45,2025-07-09 02:45,sell,3297.77,3300.38,3294.48,3300.38,-1.000,sl,15
2025-07-09 05:45,2025-07-09 05:45,sell,3294.27,3298.78,3288.14,3288.14,1.361,tp,15
2025-07-09 09:00,2025-07-09 10:15,sell,3289.12,3293.89,3282.59,3293.89,-1.000,sl,90
2025-07-09 14:45,2025-07-09 15:00,sell,3286.17,3290.06,3280.96,3290.06,-1.000,sl,30
2025-07-09 17:45,2025-07-09 18:00,buy,3310.74,3304.93,3318.83,3308.15,-0.446,lock_stop,30
2025-07-10 01:15,2025-07-10 03:30,buy,3317.82,3314.75,3321.79,3321.79,1.296,tp,150
2025-07-10 04:30,2025-07-10 05:30,buy,3324.42,3321.00,3328.93,3321.00,-1.000,sl,75
2025-07-10 08:00,2025-07-10 09:15,buy,3322.47,3319.38,3326.49,3326.49,1.298,tp,90
2025-07-11 03:15,2025-07-11 03:30,buy,3326.85,3324.52,3329.71,3329.71,1.231,tp,30
2025-07-11 06:15,2025-07-11 07:30,buy,3335.31,3331.10,3341.00,3331.10,-1.000,sl,90
2025-07-11 08:30,2025-07-11 08:30,buy,3340.52,3337.16,3344.93,3337.16,-1.000,sl,15
2025-07-11 09:30,2025-07-11 09:30,buy,3343.11,3339.30,3348.21,3339.30,-1.000,sl,15
2025-07-11 13:30,2025-07-11 13:45,buy,3345.97,3342.03,3351.26,3345.04,-0.236,lock_stop,30
2025-07-14 01:15,2025-07-14 01:15,buy,3366.14,3362.45,3371.05,3371.05,1.330,tp,15
2025-07-14 02:15,2025-07-14 02:15,buy,3372.62,3368.33,3378.42,3368.33,-1.000,sl,15
2025-07-14 09:45,2025-07-14 09:45,buy,3362.97,3359.40,3367.69,3367.69,1.325,tp,15
2025-07-14 10:30,2025-07-14 10:30,buy,3374.82,3370.30,3380.98,3370.30,-1.000,sl,15
2025-07-14 13:15,2025-07-14 13:30,buy,3374.42,3369.80,3380.73,3369.80,-1.000,sl,30
2025-07-14 17:45,2025-07-14 18:00,sell,3341.93,3347.82,3333.73,3347.82,-1.000,sl,30
2025-07-14 22:45,2025-07-14 23:30,sell,3346.06,3348.59,3342.89,3342.89,1.253,tp,60
2025-07-15 07:15,2025-07-15 09:45,buy,3361.21,3357.91,3365.53,3357.91,-1.000,sl,165
2025-07-15 16:30,2025-07-15 16:45,sell,3340.64,3345.86,3333.43,3345.86,-1.000,sl,30
2025-07-15 18:30,2025-07-15 19:00,sell,3334.18,3341.78,3323.40,3323.40,1.418,tp,45
2025-07-16 05:15,2025-07-16 06:15,sell,3328.62,3331.45,3324.99,3331.45,-1.000,sl,75
2025-07-16 16:45,2025-07-16 17:30,sell,3326.87,3331.32,3320.81,3320.81,1.360,tp,60
2025-07-16 18:30,2025-07-16 18:30,buy,3363.42,3354.53,3376.13,3376.13,1.430,tp,15
2025-07-17 01:15,2025-07-17 01:30,buy,3351.31,3348.49,3354.91,3348.49,-1.000,sl,30
2025-07-17 08:45,2025-07-17 09:00,sell,3336.88,3340.09,3332.70,3332.70,1.305,tp,30
2025-07-17 09:30,2025-07-17 09:45,sell,3329.90,3333.64,3324.91,3333.64,-1.000,sl,30
2025-07-17 11:00,2025-07-17 11:15,sell,3325.60,3329.96,3319.69,3329.96,-1.000,sl,30
2025-07-17 15:45,2025-07-17 16:00,sell,3312.71,3317.57,3306.04,3316.76,-0.833,lock_stop,30
2025-07-18 01:45,2025-07-18 02:15,buy,3343.15,3340.88,3345.93,3340.88,-1.000,sl,45
2025-07-18 05:15,2025-07-18 05:30,buy,3343.69,3340.66,3347.62,3340.66,-1.000,sl,30
2025-07-18 08:15,2025-07-18 08:15,buy,3339.83,3336.61,3344.03,3337.97,-0.578,lock_stop,15
2025-07-21 03:45,2025-07-21 04:00,buy,3353.84,3351.25,3357.09,3357.09,1.258,tp,30
2025-07-21 04:30,2025-07-21 04:45,buy,3358.34,3355.45,3362.05,3355.45,-1.000,sl,30
2025-07-21 08:00,2025-07-21 08:00,buy,3358.04,3354.93,3362.08,3362.08,1.299,tp,15
2025-07-21 08:30,2025-07-21 09:15,buy,3367.35,3363.81,3372.03,3369.89,0.718,lock_target,60
2025-07-22 01:30,2025-07-22 02:30,buy,3400.24,3398.18,3402.71,3398.18,-1.000,sl,75
2025-07-22 06:45,2025-07-22 07:00,buy,3393.18,3389.28,3398.41,3389.28,-1.000,sl,30
2025-07-22 10:30,2025-07-22 10:30,sell,3383.47,3386.27,3379.90,3386.27,-1.000,sl,15
2025-07-23 06:30,2025-07-23 06:45,buy,3428.04,3423.23,3434.62,3423.23,-1.000,sl,30
2025-07-23 10:00,2025-07-23 10:45,buy,3425.31,3421.84,3429.89,3421.84,-1.000,sl,60
2025-07-23 12:15,2025-07-23 13:00,buy,3430.36,3426.29,3435.85,3426.29,-1.000,sl,60
2025-07-24 02:00,2025-07-24 02:15,sell,3386.45,3389.24,3382.89,3389.24,-1.000,sl,30
2025-07-24 05:15,2025-07-24 05:15,sell,3381.91,3385.73,3376.80,3385.73,-1.000,sl,15
2025-07-24 06:15,2025-07-24 06:15,sell,3378.87,3383.92,3371.92,3379.91,-0.206,lock_stop,15
2025-07-25 01:15,2025-07-25 01:45,sell,3366.88,3369.15,3364.09,3369.15,-1.000,sl,45
2025-07-25 06:00,2025-07-25 06:45,sell,3362.96,3366.09,3358.89,3358.89,1.300,tp,60
2025-07-25 07:45,2025-07-25 07:45,sell,3358.19,3361.53,3353.80,3361.53,-1.000,sl,15
2025-07-25 08:45,2025-07-25 09:00,sell,3356.35,3359.46,3352.30,3359.46,-1.000,sl,30
2025-07-25 10:45,2025-07-25 11:15,sell,3353.16,3356.84,3348.26,3348.26,1.330,tp,45
2025-07-25 14:30,2025-07-25 14:45,sell,3339.56,3343.39,3334.44,3343.39,-1.000,sl,30
2025-07-25 18:00,2025-07-25 20:30,sell,3331.62,3336.95,3324.25,3335.54,-0.735,lock_stop,165
2025-07-28 01:15,2025-07-28 01:30,sell,3332.68,3334.92,3329.94,3329.94,1.222,tp,30
2025-07-28 11:00,2025-07-28 11:00,sell,3334.72,3338.19,3330.14,3338.19,-1.000,sl,15
2025-07-28 11:45,2025-07-28 12:00,sell,3333.59,3337.46,3328.41,3337.46,-1.000,sl,30
2025-07-28 15:15,2025-07-28 15:15,sell,3333.08,3336.27,3328.92,3328.92,1.304,tp,15
2025-07-28 15:45,2025-07-28 16:30,sell,3327.61,3331.20,3322.84,3322.84,1.326,tp,60
2025-07-28 17:00,2025-07-28 17:00,sell,3302.00,3307.28,3294.70,3307.28,-1.000,sl,15
2025-07-29 01:15,2025-07-29 01:15,sell,3312.47,3314.83,3309.55,3314.83,-1.000,sl,15
2025-07-29 02:30,2025-07-29 02:45,sell,3311.14,3313.69,3307.93,3313.69,-1.000,sl,30
2025-07-29 03:30,2025-07-29 03:30,sell,3308.54,3311.44,3304.82,3308.89,-0.121,lock_stop,15
2025-07-30 01:30,2025-07-30 01:30,buy,3329.19,3326.57,3332.49,3326.57,-1.000,sl,15
2025-07-30 03:15,2025-07-30 03:45,buy,3330.17,3328.07,3332.69,3332.69,1.202,tp,45
2025-07-30 16:00,2025-07-30 16:15,sell,3313.11,3318.20,3306.10,3306.10,1.377,tp,30
2025-07-30 16:45,2025-07-30 17:00,sell,3302.54,3308.31,3294.50,3308.31,-1.000,sl,30
2025-07-30 18:30,2025-07-30 20:15,sell,3292.38,3299.34,3282.57,3299.34,-1.000,sl,120
2025-07-30 21:45,2025-07-30 21:45,sell,3288.69,3293.67,3281.84,3281.84,1.374,tp,15
2025-07-30 22:15,2025-07-30 22:45,sell,3275.17,3280.40,3267.95,3269.38,1.107,lock_target,45
2025-07-31 11:30,2025-07-31 12:30,buy,3310.98,3306.11,3317.66,3306.11,-1.000,sl,75
2025-07-31 15:45,2025-07-31 16:30,buy,3308.84,3304.01,3315.46,3304.01,-1.000,sl,60
2025-07-31 19:15,2025-07-31 19:15,sell,3290.90,3295.98,3283.91,3292.50,-0.315,lock_stop,15
2025-08-01 05:00,2025-08-01 05:00,sell,3283.55,3287.59,3278.12,3287.59,-1.000,sl,15
2025-08-01 10:45,2025-08-01 11:45,sell,3287.13,3290.60,3282.55,3290.60,-1.000,sl,75
2025-08-01 14:00,2025-08-01 15:15,buy,3298.53,3294.56,3303.86,3303.86,1.342,tp,90
2025-08-01 15:45,2025-08-01 16:00,buy,3339.46,3333.22,3348.19,3348.19,1.400,tp,30
2025-08-01 16:30,2025-08-01 16:30,buy,3352.02,3344.54,3362.61,3344.54,-1.000,sl,15
2025-08-01 21:45,2025-08-01 22:30,buy,3351.07,3347.17,3356.29,3356.29,1.340,tp,60
2025-08-01 23:45,2025-08-01 23:45,buy,3362.91,3359.28,3367.73,3363.23,0.088,eod,15
2025-08-04 06:15,2025-08-04 07:15,buy,3356.15,3352.17,3361.49,3361.49,1.343,tp,75
2025-08-04 10:00,2025-08-04 10:00,buy,3362.85,3359.41,3367.38,3359.41,-1.000,sl,15
2025-08-04 14:15,2025-08-04 14:45,buy,3364.00,3360.62,3368.44,3368.44,1.315,tp,45
